Protein Id,Gene Symbol,DMSO_R1,DMSO_R2,Erl_R1,Erl_R2,Lap_R1,Lap_R2,Sor_R1,Sor_R2,Sun_R1,Sun_R2
sp|Q6ZMU5|TRI72_HUMAN,TRIM72,10.5353,11.5095,9.5209,9.58627,10.3994,9.72917,9.47142,8.6831,10.5685,9.99646
sp|Q01469|FABP5_HUMAN,FABP5,9.49629,10.0987,9.48914,9.3303,9.91143,9.93698,10.102,10.8059,11.773,9.05625
sp|Q8WVY7|UBCP1_HUMAN,UBLCP1,9.35015,10.6102,8.81969,9.13463,9.65414,10.1353,9.752,11.4932,10.8778,10.1729
sp|Q96CG3|TIFA_HUMAN,TIFA,12.3103,13.6436,8.07446,8.34391,10.8053,9.54255,7.02439,8.25997,11.1922,10.8034
sp|Q96LT9|RBM40_HUMAN,RNPC3,11.0113,9.61527,9.90012,9.43433,9.3707,10.2307,9.87764,10.4111,10.4168,9.73191
sp|Q8TCA0|LRC20_HUMAN,LRRC20,10.3502,9.73185,9.37958,9.26681,7.85185,9.24873,12.4125,11.7211,10.2618,9.77556
sp|Q5D862|FILA2_HUMAN_contaminant,FLG2,6.91357,11.8623,7.38693,9.88515,7.60448,10.6624,7.86268,11.0628,17.8487,8.91088
sp|P05413|FABPH_HUMAN,FABP3,10.2059,10.2194,8.84872,9.61446,9.50025,9.69723,11.3249,10.9597,10.1417,9.48772
sp|O43674|NDUB5_HUMAN,NDUFB5,9.69758,9.03338,8.22877,7.49219,8.8988,11.3593,14.4943,10.5075,10.0561,10.232
sp|Q12887|COX10_HUMAN,COX10,0,0,0,0,0,0,0,0,0,0
sp|O95427|PIGN_HUMAN,PIGN,9.44625,9.79997,10.053,10.031,10.4548,9.41742,9.87462,9.84859,10.8232,10.2511
sp|P53677|AP3M2_HUMAN,AP3M2,9.76504,9.6063,10.1611,9.63047,10.1615,10.1425,10.5097,10.7605,9.54447,9.71846
sp|Q9Y2T2|AP3M1_HUMAN,AP3M1,10.0932,9.48305,10.2065,10.2924,10.5082,9.90811,10.1642,9.99084,9.82298,9.53048
sp|Q9H013|ADA19_HUMAN,ADAM19,8.32062,8.40406,11.7698,15.2978,11.2934,9.89992,9.33722,9.58264,9.89749,6.19702
sp|P11172|UMPS_HUMAN,UMPS,9.3637,8.94833,9.29254,9.36372,9.50061,10.3192,10.6204,11.3291,10.7218,10.5407
sp|Q96B02-3|UBE2W_HUMAN,UBE2W,9.26519,12.4738,9.26604,8.89698,11.0989,10.4573,9.00119,8.57273,11.6837,9.28418
sp|Q13158|FADD_HUMAN,FADD,10.0446,9.60323,10.7226,10.3316,9.25087,8.78582,9.83734,9.44456,11.0743,10.905
sp|Q9P2Q2|FRM4A_HUMAN,FRMD4A,0,0,0,0,0,0,0,0,0,0
sp|Q9Y2L6|FRM4B_HUMAN,FRMD4B,0,0,0,0,0,0,0,0,0,0
sp|Q96A33|CCD47_HUMAN,CCDC47,9.43901,9.91933,9.55972,10.0742,10.6288,10.0133,10.5169,10.0872,10.4593,9.30227
sp|Q9H0A8|COMD4_HUMAN,COMMD4,10.8401,9.87604,9.3071,8.43834,8.98563,11.1186,12.3541,9.5896,9.61249,9.878
sp|Q8WXW3|PIBF1_HUMAN,PIBF1,10.3465,9.16642,9.6576,9.17446,9.21351,10.0989,9.58032,10.4677,11.2694,11.0252
sp|Q9HCN3|TMM8A_HUMAN,TMEM8A,8.65743,8.94564,10.566,11.9298,11.5189,11.2284,7.6052,8.42751,10.335,10.7861
sp|Q96DT7|ZBT10_HUMAN,ZBTB10,9.67313,8.59972,9.82334,10.1259,9.73236,9.65619,9.33122,10.2813,11.2218,11.5551
sp|Q9Y519|T184B_HUMAN,TMEM184B,0,0,0,0,0,0,0,0,0,0
sp|P46781|RS9_HUMAN,RPS9,10.2825,10.0203,10.584,10.5243,9.85808,9.49024,10.7152,10.6781,9.01659,8.83059
sp|O43909|EXTL3_HUMAN,EXTL3,10.2383,10.3841,10.6564,10.029,9.69534,10.0838,9.75166,10.0826,9.34958,9.72908
sp|P60602|ROMO1_HUMAN,ROMO1,7.83348,9.82431,8.20126,9.96983,9.80086,11.2059,11.9142,12.8802,8.68248,9.68751
sp|Q9UJT0|TBE_HUMAN,TUBE1,0,0,0,0,0,0,0,0,0,0
sp|O43924|PDE6D_HUMAN,PDE6D,10.6917,10.4955,9.60543,9.34876,10.8405,10.2291,8.60689,8.64174,11.173,10.3674
sp|Q9UQ53-3|MGT4B_HUMAN,MGAT4B,8.94475,10.533,9.66495,10.6323,10.0754,10.6316,9.14929,9.36739,10.1226,10.8788
sp|Q9BY27|DGC6L_HUMAN,DGCR6L,13.1784,10.7991,8.5071,7.71133,8.55421,11.2074,11.7867,9.98745,8.89266,9.37562
sp|Q86Y37|CACL1_HUMAN,CACUL1,8.69255,10.2839,10.1268,9.22308,10.0141,10.8821,8.89204,9.76863,10.6518,11.465
sp|Q8N264|RHG24_HUMAN,ARHGAP24,8.7858,9.25508,12.0781,12.4052,8.92302,10.4028,9.12976,9.15571,9.78995,10.0746
sp|P36639|8ODP_HUMAN,NUDT1,9.56432,9.52677,8.22289,8.69869,8.33599,9.71599,11.4793,12.4743,11.5511,10.4305
sp|Q5VVQ6|OTU1_HUMAN,YOD1,0,0,0,0,0,0,0,0,0,0
sp|Q9BV23|ABHD6_HUMAN,ABHD6,8.29068,8.44732,8.45765,8.57948,10.7064,10.2284,12.5975,14.1504,9.24278,9.29951
sp|Q9BSJ6|FA64A_HUMAN,FAM64A,0,0,0,0,0,0,0,0,0,0
sp|Q9NWS0|PIHD1_HUMAN,PIH1D1,8.16323,9.57009,10.1473,10.1436,10.1712,9.29644,10.9327,10.9103,10.2224,10.4428
sp|Q9Y4F3|MARF1_HUMAN,KIAA0430,0,0,0,0,0,0,0,0,0,0
sp|P36404|ARL2_HUMAN,ARL2,9.93111,9.77432,10.0733,8.95711,10.261,10.1958,9.71757,9.73104,10.3508,11.008
sp|Q9NW81-4|AT5SL_HUMAN,ATP5SL,9.56948,9.8786,10.2927,10.8694,9.98301,10.7875,8.78708,8.99243,10.5622,10.2777
sp|Q9P2X0-2|DPM3_HUMAN,DPM3,10.1596,10.4071,8.5004,8.30787,9.42465,11.9364,11.1984,9.17308,9.75497,11.1376
sp|Q9NXW9|ALKB4_HUMAN,ALKBH4,9.4638,10.2845,10.5487,9.46726,10.6138,8.80206,9.82821,10.5119,9.78919,10.6906
sp|Q8N357|S35F6_HUMAN,SLC35F6,9.3839,9.28472,10.2382,9.54867,10.3769,10.814,8.97822,10.1893,10.1191,11.0669
sp|Q5TBB1|RNH2B_HUMAN,RNASEH2B,10.5128,9.9266,8.11787,7.28149,8.20703,9.48116,11.4114,11.9322,12.2603,10.8691
sp|Q8NE79|POPD1_HUMAN,BVES,9.97824,10.0594,10.0097,9.83773,10.494,10.218,8.89361,9.03555,10.7556,10.7182
sp|Q96DD0-2|LRC39_HUMAN,LRRC39,12.1892,11.9869,9.61497,9.67591,9.49697,11.7031,10.5894,7.52852,8.80465,8.41046
sp|O15488|GLYG2_HUMAN,GYG2,0,0,0,0,0,0,0,0,0,0
sp|O15488-4|GLYG2_HUMAN,GYG2,0,0,0,0,0,0,0,0,0,0
sp|Q9C0F1-2|CEP44_HUMAN,CEP44,9.98767,11.625,9.02354,10.1616,9.26417,9.55322,10.5349,9.94529,10.3006,9.60394
sp|P13051|UNG_HUMAN,UNG,8.44034,9.89853,9.09602,9.02562,8.70351,11.0349,11.4317,11.7271,10.6349,10.0074
sp|P55899|FCGRN_HUMAN,FCGRT,8.75846,10.5639,13.7033,11.9185,9.92259,11.3258,10.096,9.11594,7.19311,7.40242
##sp|Q9NRC6|SPTN5_HUMAN,##SPTBN5,9.43045,9.58736,9.53328,9.13026,10.5629,10.5412,9.16263,9.73615,11.7218,10.5939
sp|P06703|S10A6_HUMAN,S100A6,0,0,0,0,0,0,0,0,0,0
sp|P29373|RABP2_HUMAN,CRABP2,10.627,12.1991,8.85227,10.7705,10.4155,9.72985,9.54685,9.55869,9.21868,9.08153
sp|Q9Y3C7|MED31_HUMAN,MED31,0,0,0,0,0,0,0,0,0,0
sp|Q96K83|ZN521_HUMAN,ZNF521,10.3261,12.2293,7.7121,10.2199,11.5602,10.2896,11.8552,9.21286,6.22605,10.3688
sp|Q9NXR7|BRE_HUMAN,BRE,9.85256,11.0593,9.15029,8.07765,9.76769,9.20317,10.7075,10.9887,10.9553,10.2379
sp|Q9Y248|PSF2_HUMAN,GINS2,0,0,0,0,0,0,0,0,0,0
sp|Q07817|B2CL1_HUMAN,BCL2L1,9.54378,9.0681,8.99858,9.1659,8.94358,10.4567,11.598,12.0874,10.4668,9.67122
sp|Q01658|NC2B_HUMAN,DR1,10.0645,8.84053,9.92059,9.84486,9.39097,10.5566,10.2154,11.3899,10.6147,9.16206
sp|O43169|CYB5B_HUMAN,CYB5B,9.84975,10.06,11.2703,9.99193,10.5805,11.997,7.59158,8.96367,9.57552,10.1198
sp|P0DJ07|PT100_HUMAN,PET100,10.3242,8.70549,9.34928,7.617,8.71354,11.3059,12.1806,9.83068,11.281,10.6923
sp|Q9UL33|TPC2L_HUMAN,TRAPPC2L,9.46546,10.2065,8.90825,9.42188,9.67515,10.9484,11.624,10.8107,9.12425,9.81545
sp|Q9GZQ3|COMD5_HUMAN,COMMD5,11.3976,9.36069,9.12937,8.50627,8.3137,10.6877,11.7114,10.2167,10.5168,10.1597
sp|Q969E8|TSR2_HUMAN,TSR2,10.3595,11.8384,9.40755,9.29796,10.0169,10.0983,9.75051,10.202,9.9594,9.06947
sp|Q9Y2S6|TMA7_HUMAN,TMA7,0,0,0,0,0,0,0,0,0,0
sp|Q49AR2|CE022_HUMAN,C5orf22,9.5168,10.033,10.0748,10.3949,10.1435,10.2151,9.86881,9.8766,9.60173,10.2748
sp|P62899|RL31_HUMAN,RPL31,10.7916,10.005,10.781,9.59661,9.35184,10.2672,11.6013,10.2634,9.10585,8.23617
sp|Q8TDW5-2|SYTL5_HUMAN,SYTL5,8.32563,8.57589,11.9303,11.9262,11.3292,10.6785,9.72543,9.52384,10.1309,7.85414
sp|Q7KZN9|COX15_HUMAN,COX15,9.60186,9.40107,9.74394,8.96356,9.32157,9.79696,11.178,11.5846,9.90104,10.5074
sp|Q9H936|GHC1_HUMAN,SLC25A22,8.97342,9.196,10.2161,9.92234,9.76755,10.9433,10.2685,10.2798,10.0333,10.3997
sp|O43505|B3GN1_HUMAN,B3GNT1,0,0,0,0,0,0,0,0,0,0
##sp|Q7Z591|AKNA_HUMAN,##AKNA,0,0,0,0,0,0,0,0,0,0
sp|O95379|TFIP8_HUMAN,TNFAIP8,10.8331,9.70373,8.41995,8.38095,8.01193,10.8078,12.485,11.3628,10.7917,9.20302
sp|Q9ULV3|CIZ1_HUMAN,CIZ1,0,0,0,0,0,0,0,0,0,0
sp|Q9NRK6|ABCBA_HUMAN,ABCB10,9.00171,8.93661,9.35363,9.54412,10.3549,10.4715,10.2417,10.8178,10.4741,10.804
sp|Q9H0U3|MAGT1_HUMAN,MAGT1,10.1002,9.20503,10.9571,9.89147,9.74607,10.2884,9.56668,9.93128,10.2518,10.062
sp|Q13454|TUSC3_HUMAN,TUSC3,9.68184,9.44456,10.0261,9.41229,10.1071,10.8644,9.99815,9.43126,10.59,10.4443
sp|Q86VD7|S2542_HUMAN,SLC25A42,0,0,0,0,0,0,0,0,0,0
sp|P14209|CD99_HUMAN,CD99,9.37707,10.681,9.59438,7.54189,11.8214,11.1633,6.25548,8.90052,12.6263,12.0386
sp|Q8WUF8|F172A_HUMAN,FAM172A,9.3766,9.96213,10.4023,9.49896,9.69157,10.0955,9.49344,10.9942,10.5546,9.93071
sp|Q9H9Y6|RPA2_HUMAN,POLR1B,9.49526,10.7744,10.8738,9.3753,9.46072,9.65684,10.487,11.0044,9.58657,9.28566
sp|Q9H079|KTBL1_HUMAN,KATNBL1,9.90218,9.22161,9.88078,9.64218,9.64518,10.1172,10.9012,11.099,10.3967,9.19388
sp|O60566-3|BUB1B_HUMAN,BUB1B,10.1547,9.7584,8.07402,9.54044,7.62073,8.33045,10.6159,11.1157,12.6964,12.0933
sp|Q9C0G6|DYH6_HUMAN,DNAH6,9.45611,11.2277,12.6382,7.93854,10.3943,8.45186,7.56228,8.04415,12.9458,11.341
sp|Q96J84-2|KIRR1_HUMAN,KIRREL,9.68403,10.2339,10.2226,9.57766,11.1257,8.60004,8.18953,9.65846,11.4993,11.2088
sp|Q96BS2|CHP3_HUMAN,TESC,9.6596,10.5962,10.2303,9.60056,10.6358,10.2872,9.95916,10.0693,9.35054,9.61137
sp|P57105|SYJ2B_HUMAN,SYNJ2BP,9.72,9.73901,8.99058,9.14858,10.3604,10.6514,10.4825,11.6625,10.3239,8.9212
sp|Q70EK8|UBP53_HUMAN,USP53,0,0,0,0,0,0,0,0,0,0
sp|O43399-7|TPD54_HUMAN,TPD52L2,12.4331,10.5108,9.19058,8.22442,9.13661,11.7886,9.1555,9.16019,11.7724,8.62778
sp|P41247|PLPL4_HUMAN,PNPLA4,8.94224,9.29426,9.59217,9.10602,10.0224,10.3927,10.7201,10.61,10.7535,10.5665
sp|P42684|ABL2_HUMAN,ABL2,10.0097,9.41179,10.9879,9.09138,10.4604,8.59795,9.95481,8.59356,12.3296,10.563
##sp|Q9H2K2|TNKS2_HUMAN,##TNKS2,0,0,0,0,0,0,0,0,0,0
sp|Q8IY18|SMC5_HUMAN,SMC5,8.88483,11.0951,9.70522,10.3938,8.93435,13.0257,10.3704,8.63274,8.55084,10.4071
sp|Q9P0J0|NDUAD_HUMAN,NDUFA13,10.0572,9.35297,9.8067,8.42572,9.8815,10.9297,10.6993,10.7089,9.7892,10.3487
sp|Q75V66|ANO5_HUMAN,ANO5,0,0,0,0,0,0,0,0,0,0
sp|Q9H7L9|SDS3_HUMAN,SUDS3,9.89168,8.27613,9.66644,8.61753,9.69307,12.7562,10.9877,9.70009,10.5404,9.87071
sp|Q9H8V3-3|ECT2_HUMAN,ECT2,0,0,0,0,0,0,0,0,0,0
sp|Q14765|STAT4_HUMAN,STAT4,10.3489,8.37583,8.39296,10.2036,7.16946,5.87704,21.1548,15.1144,6.69106,6.67192
sp|P25054|APC_HUMAN,APC,10.056,8.75404,11.1502,10.4401,10.8393,9.555,10.125,9.55698,9.73453,9.78887
sp|O43684|BUB3_HUMAN,BUB3,9.72325,9.7196,9.81623,9.59703,9.52843,10.1901,9.74397,9.62088,11.2967,10.7639
sp|Q9Y294|ASF1A_HUMAN,ASF1A,8.90992,9.41042,10.4486,8.90751,9.16843,9.28863,10.4631,11.8093,11.2996,10.2945
sp|P37275-2|ZEB1_HUMAN,ZEB1,8.86327,10.0327,12.8411,10.4246,9.28284,13.7023,8.46563,9.25675,6.77234,10.3585
sp|Q10589|BST2_HUMAN,BST2,9.05955,9.89551,10.2822,9.39034,9.5881,10.2059,11.2066,10.4396,10.4375,9.49461
sp|Q9UL63|MKLN1_HUMAN,MKLN1,9.86766,9.071,11.2828,8.74305,10.6145,11.1016,9.29651,10.2946,9.94856,9.77978
sp|Q9GZS3|WDR61_HUMAN,WDR61,9.55305,10.6504,9.21967,9.78165,9.96071,9.53563,10.6429,10.7021,10.0228,9.93103
sp|Q9Y3E2|BOLA1_HUMAN,BOLA1,10.2947,9.75681,8.61229,9.31933,10.0352,10.4214,11.0746,11.1473,10.157,9.18133
sp|P37235|HPCL1_HUMAN,HPCAL1,9.78851,7.41348,9.50235,8.61039,9.98732,11.5968,11.295,11.0138,9.38167,11.4107
sp|P61601|NCALD_HUMAN,NCALD,9.58123,9.18623,9.24466,9.55185,9.53809,11.004,9.98082,10.9291,10.5713,10.4127
sp|P52799|EFNB2_HUMAN,EFNB2,0,0,0,0,0,0,0,0,0,0
sp|Q9H0C3|TM117_HUMAN,TMEM117,0,0,0,0,0,0,0,0,0,0
sp|Q6GMV2|SMYD5_HUMAN,SMYD5,9.79603,9.68249,10.6197,9.24607,10.0962,9.50291,9.95127,9.96088,9.69981,11.4447
sp|Q969Q6|P2R3C_HUMAN,PPP2R3C,0,0,0,0,0,0,0,0,0,0
sp|Q6QNY1|BL1S2_HUMAN,BLOC1S2,7.78708,6.89151,9.37417,7.31385,11.5325,12.6374,12.7535,9.44656,12.9527,9.31071
sp|P10074|ZBT48_HUMAN,ZBTB48,8.95004,9.92701,9.58014,8.66363,11.3305,7.91776,9.69246,10.8065,12.0281,11.104
sp|Q96AB3|ISOC2_HUMAN,ISOC2,10.8926,9.12449,9.81304,8.25994,8.87815,11.2647,12.5144,10.2206,8.99233,10.0398
sp|Q8N8A6|DDX51_HUMAN,DDX51,9.30113,9.78506,10.186,7.87181,8.59939,8.68567,13.1034,11.1342,11.8674,9.46593
sp|P10915|HPLN1_HUMAN,HAPLN1,0,0,0,0,0,0,0,0,0,0
sp|Q6N063|OGFD2_HUMAN,OGFOD2,8.97611,12.6163,9.74224,11.9104,9.48053,11.032,9.70614,9.67146,7.66352,9.20119
sp|P46778|RL21_HUMAN,RPL21,10.8955,10.1039,11.2718,10.987,9.56491,9.85802,10.5687,9.87059,7.97225,8.9074
sp|Q8WUR7|CO040_HUMAN,C15orf40,8.64712,9.53744,9.40442,10.385,10.1238,10.9436,9.98854,10.3274,10.1981,10.4446
sp|P17174|AATC_HUMAN,GOT1,10.2589,10.6651,11.1213,10.4666,9.69161,9.58327,9.43803,9.66957,9.32213,9.78342
sp|P35659|DEK_HUMAN,DEK,9.55817,9.71083,9.74726,9.01686,9.19045,9.3306,9.34318,10.0817,12.0771,11.9438
sp|Q9Y399|RT02_HUMAN,MRPS2,9.71403,9.46479,9.95641,9.10637,9.5968,10.1465,11.6783,11.3787,9.51563,9.44252
sp|O15047|SET1A_HUMAN,SETD1A,8.33304,8.9556,12.2295,9.53099,11.0434,10.7009,8.47147,8.65483,11.4264,10.6539
sp|Q8WY91|THAP4_HUMAN,THAP4,9.78539,8.50718,9.80856,9.24039,10.1597,9.70432,9.60717,10.6597,11.9819,10.5457
sp|Q9Y2G2-5|CARD8_HUMAN,CARD8,8.84601,9.89728,8.85606,10.234,9.32022,10.0644,10.1599,10.9014,10.4308,11.2899
sp|P00918|CAH2_HUMAN,CA2,9.58011,9.71157,9.24811,9.09033,9.02474,9.4745,10.5787,10.6852,11.5033,11.1035
sp|P42568|AF9_HUMAN,MLLT3,0,0,0,0,0,0,0,0,0,0
sp|Q16563|SYPL1_HUMAN,SYPL1,9.45966,9.03913,8.36212,9.50179,11.577,12.1167,9.02901,9.12233,11.1953,10.597
sp|O43677|NDUC1_HUMAN,NDUFC1,0,0,0,0,0,0,0,0,0,0
sp|Q86VI4|LAP4B_HUMAN,LAPTM4B,7.39261,7.57733,10.9414,9.74837,11.0763,10.1278,6.64861,6.59176,15.391,14.5049
sp|Q9HA82|CERS4_HUMAN,CERS4,8.67454,9.42715,11.0052,9.85829,10.8335,10.4268,9.29197,9.36349,9.7155,11.4035
sp|P17096-3|HMGA1_HUMAN,HMGA1,9.39632,10.1383,10.3531,8.8296,10.1617,11.1585,8.45662,9.82909,10.514,11.1629
sp|Q8N3R3|TCAIM_HUMAN,TCAIM,8.95143,9.8115,9.3477,9.39916,10.1779,9.76412,10.4213,11.7388,10.1324,10.2557
sp|Q9Y2I7|FYV1_HUMAN,PIKFYVE,9.4307,8.48618,9.57442,9.74844,10.0329,10.2626,9.47753,11.0022,10.9214,11.0637
sp|A1L170-2|CA226_HUMAN,C1orf226,9.74726,9.22716,8.77244,9.38422,10.7474,10.8584,9.13242,9.7147,10.6875,11.7285
sp|Q13522|PPR1A_HUMAN,PPP1R1A,10.1911,10.5022,11.6534,9.93239,9.84764,11.8977,5.94214,6.96539,10.0317,13.0363
sp|Q8IYB3|SRRM1_HUMAN,SRRM1,9.45343,9.8158,9.33424,9.56149,8.94349,10.0995,10.7967,10.3727,11.0271,10.5955
sp|Q04323-2|UBXN1_HUMAN,UBXN1,9.81369,9.71071,9.72782,8.79309,8.53111,10.2357,9.36794,11.0783,11.029,11.7127
sp|Q9P206-2|K1522_HUMAN,KIAA1522,0,0,0,0,0,0,0,0,0,0
sp|Q6ZUS6-5|CC149_HUMAN,CCDC149,8.86304,12.1685,10.8062,9.82724,9.15865,10.7009,9.68187,8.41482,9.17214,11.2067
sp|P00167|CYB5_HUMAN,CYB5A,9.34966,9.53253,9.6904,8.98092,9.82358,9.76074,10.3627,12.1076,9.73899,10.6529
sp|Q9BST9|RTKN_HUMAN,RTKN,10.1555,11.1098,12.4171,12.2876,10.427,9.09181,8.46243,9.23528,8.73095,8.08263
sp|Q07820|MCL1_HUMAN,MCL1,8.99785,7.62834,11.2224,10.3147,9.43077,11.0787,10.9308,10.0417,9.69627,10.6585
sp|P07919|QCR6_HUMAN,UQCRH,9.22872,10.6809,10.0307,9.25866,9.21253,12.3163,8.76409,9.8988,10.2385,10.3708
sp|Q9C0I1|MTMRC_HUMAN,MTMR12,9.79223,9.73601,9.3915,9.54619,10.6351,11.4742,9.68767,9.4767,9.56567,10.6948
sp|P25208|NFYB_HUMAN,NFYB,9.49702,10.6981,7.99808,7.82202,8.67689,8.63689,10.9099,12.9492,13.7587,9.05332
sp|Q9BV73|CP250_HUMAN,CEP250,7.69893,10.6915,12.6064,8.6273,8.43764,9.37785,10.8409,11.1495,10.1404,10.4297
sp|O95361|TRI16_HUMAN,TRIM16,0,0,0,0,0,0,0,0,0,0
sp|Q6NW29|RWDD4_HUMAN,RWDD4,10.8908,10.2943,10.4654,10.1283,9.36055,10.3907,10.6674,9.80733,9.00778,8.98734
sp|P49914|MTHFS_HUMAN,MTHFS,9.79936,8.95508,10.043,9.56827,10.3628,8.93431,10.754,10.592,11.2177,9.77351
sp|O95295|SNAPN_HUMAN,SNAPIN,8.89655,10.2195,9.26322,9.91371,9.00868,10.8309,8.64028,9.90796,11.6545,11.6648
sp|P84157|MXRA7_HUMAN,MXRA7,10.7528,10.5055,8.35582,8.23025,11.4414,12.9127,6.50149,8.56884,12.0196,10.7115
sp|P84157-3|MXRA7_HUMAN,MXRA7,0,0,0,0,0,0,0,0,0,0
sp|Q12767-2|K0195_HUMAN,KIAA0195,8.9545,9.95644,9.62837,9.62793,10.3709,10.0621,9.7,10.2487,10.8296,10.6214
sp|P02647|APOA1_HUMAN,APOA1,0,0,0,0,0,0,0,0,0,0
sp|Q96K19|RN170_HUMAN,RNF170,9.10127,9.0644,11.0174,8.87998,10.0906,9.90539,9.62778,11.535,10.452,10.3262
sp|O43929|ORC4_HUMAN,ORC4,9.80882,10.2532,9.21258,9.57066,9.91814,9.89516,10.1718,9.83778,10.3499,10.982
sp|P05452|TETN_HUMAN,CLEC3B,9.51645,10.3309,10.9888,10.1761,10.7925,10.4831,7.86775,9.4182,8.76579,11.6604
sp|Q92844|TANK_HUMAN,TANK,10.7072,10.6107,8.70439,9.82603,10.2504,8.77364,10.9409,10.4559,10.6881,9.04266
sp|Q9UHC7|MKRN1_HUMAN,MKRN1,9.76942,11.3914,9.40307,9.49418,8.83139,9.34384,10.6377,10.1963,10.2418,10.6909
sp|Q9HB63|NET4_HUMAN,NTN4,13.3815,14.2732,9.8531,9.48649,10.9043,10.6624,5.79635,5.3892,9.82803,10.4254
sp|Q9Y672|ALG6_HUMAN,ALG6,9.92949,10.0462,10.6797,10.3235,10.2406,9.70168,9.41279,9.87424,9.40966,10.3822
sp|Q8NBT2|SPC24_HUMAN,SPC24,0,0,0,0,0,0,0,0,0,0
sp|O14678|ABCD4_HUMAN,ABCD4,9.52267,8.98994,10.7906,10.3697,9.74238,10.286,7.91994,9.2376,11.6607,11.4804
sp|Q9BQG2|NUD12_HUMAN,NUDT12,10.2985,9.95529,10.0613,9.40565,9.23885,9.68374,10.0162,10.2144,10.7334,10.3928
sp|P48047|ATPO_HUMAN,ATP5O,10.2016,8.65983,9.70554,9.04328,9.74407,10.8618,11.8398,10.6152,9.56544,9.76347
sp|A6NFI3|ZN316_HUMAN,ZNF316,10.075,10.148,9.75975,9.68219,8.59805,9.5261,10.89,10.9734,10.2884,10.0592
sp|P14672|GTR4_HUMAN,SLC2A4,10.0334,10.4655,9.91211,9.50634,10.0069,9.56432,10.4152,10.5913,9.25914,10.2457
sp|Q13084|RM28_HUMAN,MRPL28,10.0241,9.3705,9.26319,9.17436,9.10697,13.2157,11.5257,9.18288,8.62235,10.5142
sp|Q06124|PTN11_HUMAN,PTPN11,10.2234,9.98597,10.1188,10.4546,9.79862,9.57362,11.0699,9.90216,9.28597,9.58699
sp|Q9P0K8|FOXJ2_HUMAN,FOXJ2,0,0,0,0,0,0,0,0,0,0
sp|Q8WWB7|NCUG1_HUMAN,C1orf85,0,0,0,0,0,0,0,0,0,0
sp|O14618|CCS_HUMAN,CCS,9.8643,10.0438,9.93191,10.1402,9.39693,10.5566,10.1676,9.54632,9.83672,10.5156
sp|Q9NYZ3|GTSE1_HUMAN,GTSE1,0,0,0,0,0,0,0,0,0,0
sp|Q3B7T1|EDRF1_HUMAN,EDRF1,10.0455,10.612,9.22567,9.14683,10.0455,9.81227,9.83324,11.0287,9.95663,10.2937
sp|O15116|LSM1_HUMAN,LSM1,11.3161,9.91098,9.37809,9.83942,10.2969,9.38976,13.586,9.14242,8.13434,9.00597
sp|Q969H8|CS010_HUMAN,C19orf10,8.44927,9.99301,9.96921,11.8904,9.98529,10.6944,10.828,10.4275,8.86229,8.90057
sp|Q7Z6J6|FRMD5_HUMAN,FRMD5,10.903,10.2747,9.47968,10.7363,9.72198,10.508,9.08837,9.11139,10.1088,10.0676
sp|P62699|YPEL5_HUMAN,YPEL5,0,0,0,0,0,0,0,0,0,0
sp|Q9Y6N7-2|ROBO1_HUMAN,ROBO1,8.26801,7.74055,9.23576,9.21701,11.2411,10.4977,10.3867,9.19952,11.6066,12.6071
sp|Q86XK2-5|FBX11_HUMAN,FBXO11,9.56975,8.43408,10.8612,9.55706,9.38632,10.6325,9.14994,10.1121,10.1039,12.193
sp|Q9NWT1|PK1IP_HUMAN,PAK1IP1,9.74536,9.75219,9.5943,9.43019,10.5495,10.1774,10.5363,11.0051,9.9308,9.27887
sp|Q8IWZ6|BBS7_HUMAN,BBS7,9.20221,9.4655,9.43255,9.79536,10.2725,9.12678,10.3715,11.8785,10.5231,9.93205
sp|Q9Y2R4|DDX52_HUMAN,DDX52,8.41097,10.7507,9.8691,8.11115,8.99278,8.9276,13.2248,11.5989,9.22567,10.8883
sp|Q9UPZ3|HPS5_HUMAN,HPS5,0,0,0,0,0,0,0,0,0,0
sp|Q9NPF0|CD320_HUMAN,CD320,0,0,0,0,0,0,0,0,0,0
sp|Q8N668|COMD1_HUMAN,COMMD1,10.152,9.32489,8.79528,9.47636,9.60822,10.7447,11.4159,11.2468,9.46168,9.77419
sp|Q9BRA0-2|LSMD1_HUMAN,LSMD1,9.97849,10.2165,10.9756,11.6688,9.5995,9.68884,9.40275,10.0593,9.41779,8.99249
sp|Q96KR6|F210B_HUMAN,FAM210B,0,0,0,0,0,0,0,0,0,0
tr|H0Y905|H0Y905_HUMAN,RAPGEF2,9.30438,7.37733,12.4839,10.401,10.0082,11.947,10.8079,10.7346,7.74932,9.18635
sp|Q86UP3-2|ZFHX4_HUMAN,ZFHX4,0,0,0,0,0,0,0,0,0,0
sp|P51946|CCNH_HUMAN,CCNH,9.54949,9.70942,10.0041,9.12529,9.79825,10.4083,10.3849,10.7523,10.3921,9.87597
sp|A6ZKI3|F127A_HUMAN,FAM127A,10.3628,10.0981,9.65533,9.07665,9.86381,10.3069,9.5676,10.0108,10.8695,10.1886
sp|Q9H091-3|ZMY15_HUMAN,ZMYND15,0,0,0,0,0,0,0,0,0,0
sp|Q9NUQ2|PLCE_HUMAN,AGPAT5,8.94269,9.77747,7.57301,9.90801,10.7847,11.0305,9.68991,11.6414,10.9856,9.66679
