protein_id	DMSO_R1	DMSO_R2	DMSO_R3	DMSO_R4	Erl_R1	Erl_R2	Erl_R3	Erl_R4	Lap_R1	Lap_R2	Lap_r3	Lap_R4	Sor_R1	Sor_R2	Sor_R3	Sor_R4	Sun_R1	Sun_R2	Sun_R3	Sun_R4
sp|Q9NPH0|PPA6_HUMAN	8.68348	9.90953	9.49603	10.4974	9.19016	11.1713	9.47355	9.75801	9.90792	11.1339	10.381	10.3319	8.4219	11.1462	9.65104	10.4553	9.37447	11.0611	9.79824	10.1574
sp|Q9NPH2|INO1_HUMAN	11.0313	10.1691	11.2573	9.27123	10.4845	10.4089	9.92311	10.2445	9.86891	9.96815	9.46219	9.80172	9.34466	9.36313	10.2023	9.40135	9.59887	9.76255	11.2483	9.18803
sp|Q9NPH3-5|IL1AP_HUMAN	10.5999	11.059	9.27507	10.4417	10.56	7.29653	9.62288	8.67042	12.4256	7.39934	10.5974	11.1757	9.70124	8.47104	10.6506	9.60008	13.3294	9.15799	9.88717	10.0789
sp|Q9NPI1-2|BRD7_HUMAN	10.4819	8.11004	9.25441	9.75184	9.18734	10.3693	10.7505	11.0383	11.9002	9.89131	8.59337	11.5184	9.71626	10.6572	10.5572	9.58525	6.87205	12.8144	9.91406	9.0366
sp|Q9NPI6|DCP1A_HUMAN	9.41348	10.8395	10.8955	9.44838	10.1981	9.51031	10.0335	10.1609	10.3956	9.9766	9.05078	10.2529	9.28668	10.5345	10.4179	9.76822	10.571	9.27421	10.9334	9.03851
sp|Q9NPJ3|ACO13_HUMAN	9.3401	9.70543	9.44526	11.0821	9.23429	10.999	9.15389	10.1821	9.91382	10.6103	9.75211	9.89054	9.70625	10.3201	9.70031	10.9271	9.33241	10.8382	8.77862	11.0879
sp|Q9NPJ6|MED4_HUMAN	9.04161	10.5651	9.81193	9.44755	10.1356	10.0216	10.4813	11.149	11.0989	9.82863	9.39872	9.92075	8.92635	10.0686	9.1217	10.3765	10.0217	10.2919	10.3459	9.94663
sp|Q9NPL8|TIDC1_HUMAN	9.25821	10.0013	8.96805	10.0458	8.74317	8.82722	9.21443	8.62486	10.3118	8.47505	9.89415	8.71375	9.09114	13.0885	9.12747	13.3864	8.40732	13.7964	9.64426	12.3808
sp|Q9NPQ8-3|RIC8A_HUMAN	9.85498	9.12689	10.0784	9.69807	8.99479	10.7656	10.2537	9.57214	10.0814	10.0168	9.95322	10.1367	9.80284	11.3743	10.0986	10.0373	10.1611	9.8213	9.72837	10.4435
sp|Q9NPR2|SEM4B_HUMAN	8.79132	11.996	10.4414	10.4055	8.26547	11.5172	8.659	10.3516	10.5338	11.9553	9.81027	11.3827	7.90741	9.74638	9.27088	8.8546	10.4393	8.84788	11.8875	8.93651
sp|Q9NQ50|RM40_HUMAN	9.32971	9.77329	9.52304	10.0427	9.11559	11.3528	9.32605	10.4083	10.7681	10.4505	10.1248	10.1858	9.4399	10.0025	9.64608	11.2258	8.48905	11.2786	9.43828	10.0791
sp|Q9NQ66|PLCB1_HUMAN	11.5049	8.9832	10.7226	8.34494	8.7477	9.14377	9.87997	10.4864	8.56748	8.80442	9.3632	10.0247	9.06334	11.7678	9.6324	9.91311	11.0261	12.3912	11.297	10.3357
sp|Q9NQ84-2|GPC5C_HUMAN	11.3836	9.14085	10.4842	7.60924	12.6565	6.92232	9.36292	9.13032	11.7027	5.24443	8.91626	9.11919	11.1957	8.77901	8.58939	12.5137	12.1479	10.827	11.3146	12.9602
sp|Q9NQ88|TIGAR_HUMAN	9.82724	10.3324	10.667	10.4369	10.2534	9.02064	10.2478	8.76128	10.1089	9.45265	9.50749	9.2968	9.66927	10.228	9.15669	10.1388	10.8278	10.2797	10.3844	11.4029
sp|Q9NQ89|CL004_HUMAN	9.79073	9.63223	6.82429	7.3522	9.64941	11.0648	8.89999	9.20736	10.3423	11.0083	8.86415	11.8525	9.38453	9.99415	11.5054	12.2549	9.70417	9.42937	11.2562	11.9831
sp|Q9NQC3|RTN4_HUMAN	9.79376	10.3301	9.49877	10.1249	9.93429	9.88014	9.94975	10.0902	9.82311	9.93201	10.305	10.4226	9.97099	10.3639	10.034	10.0612	9.64078	10.3309	9.69996	9.81357
sp|Q9NQC7|CYLD_HUMAN	9.34024	10.6652	9.28305	10.6145	10.5888	9.81619	10.9726	10.18	9.68733	10.9717	10.2014	10.7649	9.95737	9.57717	10.7172	8.83307	10.6152	8.78084	9.63733	8.79605
sp|Q9NQE9|HINT3_HUMAN	9.42036	9.26116	9.33424	9.77162	9.68876	10.2694	9.84312	10.2295	9.83783	10.0636	9.32957	10.5871	9.36429	10.8696	9.80868	11.0098	10.2802	10.9448	9.56075	10.5256
sp|Q9NQG1|MANBL_HUMAN	8.5484	11.2264	10.5089	11.9722	11.6192	8.4729	8.12637	9.68685	9.6957	9.93196	8.75521	11.0878	9.60489	10.715	9.72627	9.13828	10.8639	9.32163	10.5465	10.4516
sp|Q9NQG5|RPR1B_HUMAN	9.33171	9.36213	10.2964	13.0525	9.30607	11.1379	8.26496	10.4119	10.2119	10.6626	7.97205	11.7445	9.0832	10.3854	7.91933	9.05163	9.84795	10.671	9.68441	11.6023
sp|Q9NQG6|MID51_HUMAN	9.509	9.09543	9.5627	10.0981	9.22819	10.8976	8.57525	10.891	10.4734	10.8293	9.03517	10.719	9.2972	10.5301	10.0227	10.7537	9.82931	10.3105	9.0782	11.2641
sp|Q9NQH7|XPP3_HUMAN	8.90144	9.49189	9.04673	9.91705	9.54476	11.1161	9.72588	9.76199	10.3487	10.5005	10.1333	9.99702	9.29112	10.8297	10.0641	11.1476	8.97417	11.0015	9.51926	10.687
sp|Q9NQL2|RRAGD_HUMAN	9.18687	9.3149	10.2544	9.928	9.12192	10.8002	9.58562	9.04911	10.2285	10.7362	10.4898	9.60339	8.58564	11.3952	10.4773	10.3875	9.69804	10.9326	9.7693	10.4556
sp|Q9NQR4|NIT2_HUMAN	9.96645	9.86121	9.93927	9.31192	9.16635	10.8796	9.52958	10.658	9.38694	10.4866	9.4337	9.99802	9.37354	10.6046	9.86316	10.8262	9.45905	10.8156	10.1277	10.3124
sp|Q9NQS1|AVEN_HUMAN	9.93073	9.82097	9.14684	10.0132	10.0416	10.0754	9.85306	10.2255	10.2625	9.77879	10.0343	10.0023	9.90993	9.05253	10.1447	10.2476	10.9151	10.2125	10.878	9.45435
sp|Q9NQT4|EXOS5_HUMAN	9.39987	9.80316	9.62472	10.4806	9.29922	10.255	9.95776	9.64299	10.3235	10.0532	9.84129	9.54472	10.4877	10.1349	9.98541	11.2034	9.63971	10.6037	9.33168	10.3874
sp|Q9NQT5|EXOS3_HUMAN	9.56159	9.31752	9.34081	9.46377	9.81426	11.0358	9.74701	10.0447	9.37847	10.7549	9.72491	11.2334	9.41795	10.3249	10.8716	10.6302	10.0226	10.372	8.92193	10.0217
sp|Q9NQT8|KI13B_HUMAN	9.64466	9.70398	9.70969	9.46398	10.1641	9.72933	10.4448	10.104	9.88429	9.78195	9.94774	10.3345	9.24101	10.8153	10.159	9.94602	10.1605	10.8748	10.1953	9.69495
sp|Q9NQW6|ANLN_HUMAN	16.6095	5.58347	11.5835	6.37384	10.1742	10.3254	8.2151	18.8804	6.00888	11.4742	6.43884	11.5113	7.66187	8.49231	7.6413	9.20301	11.3472	12.323	11.3789	8.77387
sp|Q9NQW7-3|XPP1_HUMAN	9.99615	9.70341	10.127	9.32126	9.40406	10.1486	9.25545	10.2086	9.3266	10.3694	9.92679	10.3507	9.01318	11.2262	10.0541	10.2983	9.93914	10.8733	10.4713	9.98664
sp|Q9NQX3-2|GEPH_HUMAN	9.79314	9.71529	10.0767	10.088	9.53629	10.0345	9.69693	9.10168	10.3519	9.31691	10.5607	8.94087	9.60451	10.3921	9.22991	10.6734	10.0992	11.1561	10.583	11.0489
sp|Q9NQX7|ITM2C_HUMAN	8.14085	10.5885	8.9339	9.18937	9.77933	12.1291	9.53656	12.1875	11.2873	12.5841	9.96771	11.9777	8.26425	8.2446	9.91424	9.35901	9.3414	9.64054	9.18318	9.75076
sp|Q9NQZ5|STAR7_HUMAN	9.24187	9.57393	8.94825	9.42427	9.35549	10.5988	9.5706	10.5735	10.3726	10.6571	10.5731	11.0248	9.46521	11.2466	10.4517	10.2557	8.3192	11.1692	9.40833	9.76987
sp|Q9NR09|BIRC6_HUMAN	9.89554	9.8258	10.2957	9.47595	9.89594	9.85168	9.98763	10.0313	10.4804	10.2194	10.1586	9.67387	9.69963	10.189	9.79163	10.2349	9.94107	10.0016	10.1355	10.2149
sp|Q9NR12|PDLI7_HUMAN	11.8003	9.67725	11.8702	9.36308	12.9442	6.11388	16.4532	6.38936	9.5836	6.03065	11.0391	6.71515	14.3398	7.42008	12.2844	7.62796	13.5991	8.49118	8.26083	9.99678
sp|Q9NR19-2|ACSA_HUMAN	9.71609	9.45664	9.75447	9.95191	9.17458	10.5643	9.51339	9.81429	10.1759	10.5039	10.3274	10.485	9.25375	11.0558	10.141	10.2533	9.36742	10.7317	9.95272	9.8064
sp|Q9NR28|DBLOH_HUMAN	8.50895	10.3243	9.56963	11.9707	9.55796	9.88826	8.61061	9.65616	9.69991	11.9338	8.89305	10.7901	8.78631	11.6772	9.76256	9.90947	10.1274	9.49599	9.44114	11.3966
sp|Q9NR30|DDX21_HUMAN	9.91777	9.68125	9.20913	9.5955	10.607	8.95298	9.94975	10.2426	10.5854	9.01601	9.93554	9.67695	11.2005	8.91754	9.61936	11.4088	10.939	10.1825	9.11522	11.2471
sp|Q9NR31|SAR1A_HUMAN	10.4104	10.3407	9.66946	9.88839	9.73512	9.77749	9.37246	9.21039	9.74776	9.60292	8.98439	10.5978	10.0726	10.1268	9.36973	11.565	9.70656	10.4796	10.5942	10.7481
sp|Q9NR34|MA1C1_HUMAN	9.63554	10.4677	10.3209	10.3	8.71273	9.59926	9.63641	8.24651	11.3932	9.45804	10.823	9.34138	9.55531	11.2032	9.68932	10.6072	9.06029	10.9147	10.5563	10.4791
sp|Q9NR45|SIAS_HUMAN	9.99826	9.9499	10.0552	9.72207	9.43563	10.6993	9.53032	10.4718	10.3156	9.78595	9.73519	10.2513	9.34594	10.1741	10.0467	10.4299	9.47839	10.8169	9.96643	9.79096
sp|Q9NR46|SHLB2_HUMAN	10.1961	9.83399	10.922	10.6416	9.83973	10.3028	9.37846	9.90249	10.1073	9.64571	9.09192	10.5864	9.6399	10.1625	9.32312	9.10257	9.68061	10.5914	10.3141	10.7373
sp|Q9NR50|EI2BG_HUMAN	9.25557	10.5866	9.83523	9.37672	10.6572	9.19989	10.1982	9.67558	10.0443	9.52438	10.0561	9.53812	9.51505	10.6652	10.2824	10.5409	10.4309	10.1209	9.98382	10.5129
sp|Q9NR56|MBNL1_HUMAN	9.35439	10.7595	9.22525	9.83944	9.72378	11.0143	10.3206	10.0936	9.87203	11.0743	10.3997	9.9356	9.21201	9.80868	10.384	10.2498	9.32266	9.85829	10.0957	9.45629
sp|Q9NRA2|S17A5_HUMAN	9.79777	9.77406	9.76263	10.0675	9.21087	9.87831	10.5211	9.60279	9.86245	10.5529	10.1533	10.3763	9.88579	11.7316	10.1912	9.65586	9.58869	9.7176	10.3391	9.33018
sp|Q9NRA8-3|4ET_HUMAN	9.48991	10.149	10.0005	9.64292	10.413	10.0298	9.5553	10.5269	9.97382	9.75128	9.90923	9.90368	10.4612	8.80799	9.84511	10.4347	10.7633	10.1607	9.87474	10.3069
sp|Q9NRD1|FBX6_HUMAN	10.0294	8.87781	9.41467	10.0742	9.9016	10.3791	9.59947	11.5555	10.4686	9.62283	9.31462	12.1461	9.14103	11.1204	9.26631	11.0721	9.40539	11.0539	8.45039	9.10658
sp|Q9NRD5|PICK1_HUMAN	9.78949	10.2891	10.3676	10.4406	9.841	10.1121	10.1318	9.77572	11.4353	10.1027	9.92192	9.5829	10.097	9.24755	10.5155	9.57619	9.40092	9.68489	9.97121	9.71654
sp|Q9NRF8|PYRG2_HUMAN	9.38861	9.77421	9.81539	9.44225	9.81037	10.7156	9.59815	10.1942	9.52788	10.7029	9.4882	10.7209	8.83475	11.2314	9.82795	10.4926	9.27993	10.7343	10.2729	10.1474
sp|Q9NRG4|SMYD2_HUMAN	10.7272	10.5314	9.94969	10.0753	11.1769	9.30825	10.8812	9.62228	10.3179	9.47826	10.2443	9.30229	11.0785	7.97894	10.6362	8.72903	10.8055	8.59724	10.6262	9.93345
sp|Q9NRG7|D39U1_HUMAN	8.95706	9.504	9.00676	10.8625	8.89357	11.56	9.54214	10.4161	10.9831	11.5162	9.85768	10.9586	9.74942	10.0825	10.0814	10.2025	7.36322	11.391	9.50648	9.5659
sp|Q9NRG9|AAAS_HUMAN	9.24826	10.6939	8.8856	10.7935	9.84378	10.1942	9.5392	10.342	9.5944	10.4669	9.77761	10.6113	9.85793	10.66	10.4567	10.1034	9.08554	10.3552	9.66232	9.82832
sp|Q9NRK6|ABCBA_HUMAN	8.65521	10.2036	9.12655	10.4783	10.2583	10.4338	9.72271	10.1798	10.2555	11.3712	10.3244	10.778	8.77581	11.1977	9.53825	10.6573	9.09653	9.75235	8.97933	10.2154
sp|Q9NRL3|STRN4_HUMAN	9.89645	10.1462	10.1594	9.31199	10.4698	8.97704	10.4483	10.0685	10.1151	9.26897	10.5772	9.68942	10.8499	9.27456	10.4543	9.47206	11.0954	9.90648	9.67565	10.1432
sp|Q9NRN7|ADPPT_HUMAN	9.64839	9.56789	9.48655	9.81351	9.85888	10.4952	9.83634	10.2283	9.85374	10.4543	9.56511	10.5182	10.1373	9.69516	9.95854	9.93541	9.92368	10.3655	10.1431	10.515
sp|Q9NRN9|METL5_HUMAN	9.09625	8.96913	10.0971	9.35355	10.7496	11.1215	10.1841	9.79996	10.6446	10.9511	9.29174	10.2784	9.90079	10.4531	9.75774	11.0317	8.62986	9.48401	9.43266	10.7731
sp|Q9NRP0-2|OSTC_HUMAN	10.6363	10.5314	10.0386	9.54717	11.2232	8.16282	10.057	9.78956	9.53709	7.92927	10.0162	9.9869	11.3999	10.0806	10.2837	10.1655	10.4978	10.0016	10.0076	10.1078
sp|Q9NRP2|COXM2_HUMAN	9.64064	9.99524	10.0526	11.7808	10.006	9.87856	10.0338	8.98109	11.1888	10.1434	9.35354	10.0397	8.55113	10.6269	9.27372	9.73044	9.62952	10.3398	9.35235	11.4019
sp|Q9NRR5|UBQL4_HUMAN	9.75606	9.52563	10.1717	9.00545	11.6059	8.65779	9.3889	11.5845	13.3807	7.97076	9.17718	9.83053	10.8468	8.129	8.9166	11.6396	11.0927	9.03461	9.47057	10.8149
sp|Q9NRV9|HEBP1_HUMAN	9.7139	10.3596	9.36312	9.67785	9.13492	10.7512	8.6663	11.063	8.7039	10.7187	9.88236	10.2906	9.22718	11.3915	9.25179	11.42	8.90351	11.0956	9.81908	10.5659
sp|Q9NRW1|RAB6B_HUMAN	11.077	9.73701	11.3302	10.0907	10.4827	8.43864	9.96561	8.26691	9.99318	8.06921	9.0027	8.03584	10.4608	10.3876	10.5812	10.4398	11.132	10.2219	10.8297	11.4574
sp|Q9NRW3|ABC3C_HUMAN	9.72273	10.6436	9.65071	10.3972	7.95826	10.7625	9.40376	9.02906	10.2959	10.7712	9.78756	8.72651	11.6184	10.1946	9.63852	11.6374	7.25629	10.7765	9.85361	11.8757
sp|Q9NRW4-2|DUS22_HUMAN	8.66919	10.2601	9.98426	10.5829	9.65845	10.0594	10.0019	9.76066	11.3928	10.3707	9.67278	9.54925	10.2096	10.7861	9.74793	9.41627	8.12205	10.4716	8.82344	12.4606
sp|Q9NRW7|VPS45_HUMAN	9.18168	10.5535	10.3548	9.18702	9.92737	9.68039	9.78834	10.0318	10.1588	10.6968	9.90959	10.0744	9.00229	10.4639	9.9447	10.2232	10.8143	9.52086	10.1017	10.3843
sp|Q9NRX1|PNO1_HUMAN	8.4714	9.52597	9.74726	9.60855	9.5681	9.73888	10.581	8.87485	9.30438	10.5004	10.32	10.2796	9.22948	10.0292	10.4995	10.1729	14.8049	8.82727	9.15103	10.7654
sp|Q9NRX2|RM17_HUMAN	9.60305	9.94191	10.3621	10.9788	9.6043	10.3293	8.78961	9.1059	9.84093	9.86631	8.9953	11.0018	9.21936	11.306	9.42021	10.2161	9.14763	11.1412	9.70945	11.4208
sp|Q9NRX4|PHP14_HUMAN	10.1666	9.74829	9.66875	10.2182	9.25747	10.9719	10.0653	9.82695	10.019	9.09208	9.87541	9.31397	12.0744	9.0441	9.36554	11.0395	8.77821	10.848	10.4063	10.2202
sp|Q9NRX5|SERC1_HUMAN	8.77593	10.167	8.9408	10.3125	7.35447	12.8871	10.077	10.2346	11.263	13.0278	10.6741	11.2201	9.54845	9.74196	9.78272	10.1504	8.68498	8.54933	10.0093	8.59844
sp|Q9NRY4|RHG35_HUMAN	10.4461	10.0165	10.051	9.58608	10.914	9.39068	10.5162	10.1786	10.3968	9.29249	10.4182	10.528	10.9528	8.67	10.5087	8.99627	10.8244	9.09616	10.2308	8.98605
sp|Q9NRY5|F1142_HUMAN	10.0261	10.2755	9.73038	10.3835	10.3295	9.68232	9.42012	10.0746	9.87269	9.60634	9.68083	9.80145	10.0324	9.85334	8.94354	11.1131	10.3828	9.93892	9.59934	11.2532
sp|Q9NRY6|PLS3_HUMAN	9.57457	9.10686	8.6233	10.4126	10.2616	11.3122	11.726	10.6867	9.71981	12.1862	9.81912	11.4165	9.30618	9.97979	10.0481	8.67855	9.45524	9.09748	9.5174	9.07169
sp|Q9NRZ5|PLCD_HUMAN	10.4899	9.84371	8.28896	9.79873	8.78815	10.6026	9.24252	9.083	10.8032	10.5615	11.6042	9.62568	9.79223	10.2355	10.099	11.3283	8.94709	9.93609	10.5778	10.3519
sp|Q9NRZ7-3|PLCC_HUMAN	8.73066	9.79517	9.86783	10.6717	10.3712	10.0169	9.33424	10.1546	12.4593	10.5229	10.1019	10.2448	8.14846	9.79969	9.48604	10.6449	8.51125	11.6445	9.64389	9.84995
sp|Q9NS00|C1GLT_HUMAN	10.4571	10.0212	10.1679	8.20418	9.37914	9.46064	9.84091	9.35931	11.7175	8.9843	10.1902	9.28677	9.9789	9.65786	11.2505	9.90861	9.54002	10.8033	11.9486	9.84305
sp|Q9NS15|LTBP3_HUMAN	9.43556	11.7884	9.72633	11.0534	10.3712	10.2895	10.1457	10.2936	10.6391	10.6933	11.0765	10.3626	9.3061	8.23436	10.4083	8.9994	10.8377	8.40477	9.29317	8.64093
sp|Q9NS40|KCNH7_HUMAN	8.70792	11.0727	10.0899	10.6032	11.4209	10.116	10.2528	9.48621	9.72701	11.6116	9.9163	11.0677	9.30848	9.41905	9.74551	9.13097	10.0933	8.52296	11.4863	8.22113
sp|Q9NS69|TOM22_HUMAN	9.61643	10.0096	10.094	13.1691	9.12746	10.5969	7.10139	10.0465	9.85783	10.6427	8.91931	12.5265	10.42	10.4352	9.33459	8.45337	8.7891	10.5049	9.44603	10.9093
sp|Q9NS86|LANC2_HUMAN	9.30847	9.17358	10.4213	9.89036	9.42791	11.1932	9.06919	10.6962	10.6919	11.0479	9.61615	10.7778	10.1465	9.66937	9.90936	9.73234	9.19463	10.1466	9.57259	10.3147
sp|Q9NSC5|HOME3_HUMAN	10.621	9.49375	10.7617	11.2843	10.65	8.77144	11.7204	9.13006	10.4668	8.30288	10.185	9.17252	10.4262	9.57175	10.5432	8.06719	11.453	10.2432	9.05714	10.0785
sp|Q9NSD9|SYFB_HUMAN	10.0105	10.3146	10.2563	9.55073	10.4576	8.99196	10.3866	8.82009	10.0986	9.12829	9.73579	9.16065	9.95018	10.4397	10.641	10.4364	10.4133	10.1953	10.3198	10.6927
sp|Q9NSE4|SYIM_HUMAN	9.33546	9.81398	9.1642	10.163	9.16075	11.0625	9.27432	10.4035	9.79742	10.9699	10.0522	10.8554	9.04626	11.3814	9.76551	10.8467	8.67114	10.7613	9.37553	10.0997
sp|Q9NSK0-3|KLC4_HUMAN	9.81676	10.1343	10.079	9.30453	10.0715	10.015	9.71102	11.0654	9.79115	10.3228	9.76026	10.2785	9.01613	9.9683	9.89814	10.0227	10.5826	10.2814	9.99735	9.88301
sp|Q9NSY0|NRBP2_HUMAN	10.6538	9.01857	10.6837	9.36276	8.971	11.7671	8.46617	10.8244	9.43536	9.78812	10.2772	11.1834	10.8101	9.2614	9.72928	10.3065	9.28586	11.0088	9.26071	9.90587
sp|Q9NSY1|BMP2K_HUMAN	9.96956	9.43691	9.31514	8.89198	9.89941	12.2427	9.22291	13.6237	8.3589	11.8371	10.1456	11.9172	9.66697	8.8722	9.12023	9.32185	10.4686	9.24764	9.48736	8.95398
sp|Q9NT62|ATG3_HUMAN	10.247	9.29864	9.94269	9.10066	9.9953	9.20759	9.25602	10.8959	10.0525	9.40293	9.42213	9.23059	9.87188	10.6236	8.76138	11.9651	10.327	10.9737	9.35235	12.0732
sp|Q9NTG7|SIR3_HUMAN	9.28798	9.3439	8.86657	9.83731	8.81199	10.7165	9.23068	10.658	9.63685	11.1715	9.29097	10.4231	8.75865	11.9024	9.09982	11.614	8.76952	11.6008	9.90928	11.0703
sp|Q9NTI5|PDS5B_HUMAN	9.62951	9.83964	9.93982	9.73941	9.39539	11.551	9.71151	10.962	9.93022	11.6726	9.62785	11.6212	9.51747	9.33955	9.84408	9.58016	9.29486	9.82977	10.043	8.93106
sp|Q9NTJ3|SMC4_HUMAN	9.45703	9.80867	9.31805	8.3335	9.9453	10.9835	8.21134	12.8652	9.06082	11.584	7.58685	11.6694	8.64237	9.56068	8.29265	12.6909	10.535	10.4226	9.73689	11.2952
sp|Q9NTJ4-4|MA2C1_HUMAN	9.43102	9.39832	10.2961	9.25	9.29923	11.3468	9.43909	10.2687	9.93054	11.8583	9.62539	10.5179	8.06691	11.3726	10.1129	10.0534	9.63006	9.66627	10.3351	10.1014
sp|Q9NTJ5|SAC1_HUMAN	10.223	9.60641	9.79439	9.96763	9.73253	9.64521	9.72969	9.81684	10.5277	9.60992	10.5142	10.1838	11.0767	10.628	10.0652	10.5469	9.24969	9.70076	9.26252	10.1188
sp|Q9NTK5|OLA1_HUMAN	9.98467	9.8588	9.94263	9.52162	10.2469	9.59034	9.45194	10.7876	9.50573	9.99297	9.87138	9.59598	9.80993	10.3835	9.61405	10.7402	10.3554	10.2717	9.94205	10.5326
sp|Q9NTM9|CUTC_HUMAN	9.59487	9.76694	9.5717	10.1866	8.6245	10.8665	9.9315	10.7113	9.49499	11.3089	9.95182	9.64939	8.83937	12.0174	10.3151	9.30653	8.23087	11.2557	11.1581	9.21806
sp|Q9NTX5|ECHD1_HUMAN	9.306	9.64647	9.53117	10.5041	10.1651	11.3135	9.77455	10.3794	9.49033	10.7619	9.44776	10.749	9.21657	10.2723	9.69368	10.5333	9.22253	10.6054	9.80316	9.58393
sp|Q9NTX7|RN146_HUMAN	9.72838	9.89858	8.36372	12.9452	9.70867	9.10734	13.1119	8.17614	11.4306	9.23427	8.4292	9.30688	10.996	8.41713	16.0066	7.65781	11.5615	9.91758	9.87702	6.12544
sp|Q9NTZ6|RBM12_HUMAN	10.3351	10.0269	9.93	9.60048	9.93909	10.4754	10.0419	10.1154	10.1516	9.78306	9.77863	10.1197	9.57347	9.63795	10.2197	10.1413	9.87551	10.2019	10.4612	9.59167
sp|Q9NU22|MDN1_HUMAN	8.96775	9.94324	8.91819	9.61344	9.52026	11.6403	9.56336	11.0219	10.1324	11.0747	9.97233	11.2044	9.08292	10.0593	9.65069	10.9804	9.58961	9.98954	9.27063	9.80465
sp|Q9NU53|GINM1_HUMAN	7.37412	10.1609	8.87208	9.27401	8.9845	14.7827	8.97336	13.5428	11.6422	15.5196	9.96968	13.2817	8.54157	7.83592	8.87162	8.63867	8.41077	6.74773	10.0303	8.54576
sp|Q9NUD5|ZCHC3_HUMAN	10.2945	10.4886	9.85951	9.78962	10.2067	9.28263	10.5289	9.62312	10.3741	9.28107	10.2047	9.41723	10.7487	9.36184	10.1876	10.3539	10.311	9.65076	10.5446	9.4907
sp|Q9NUI1|DECR2_HUMAN	10.7485	5.87428	11.0627	6.28293	10.5884	12.1234	10.8565	10.9114	6.3463	10.6702	5.75698	10.5467	11.0353	10.8488	11.215	11.3402	10.5288	11.2359	11.1396	10.8879
sp|Q9NUJ1|ABHDA_HUMAN	8.79822	10.1317	9.07726	10.1772	9.36602	11.2594	9.22119	10.4534	9.26924	10.7799	10.0739	10.622	9.29078	11.5858	9.3959	10.8803	8.56736	10.9516	9.26357	10.8352
sp|Q9NUL3|STAU2_HUMAN	10.2988	10.6823	10.4122	9.49352	10.9036	8.9961	10.7621	8.72023	10.7917	8.6987	10.4523	8.69539	10.0163	9.75721	10.9069	10.0599	9.82563	10.0297	10.4626	10.0349
sp|Q9NUL7|DDX28_HUMAN	8.12669	10.7956	8.80594	10.1107	9.79931	9.66334	9.96068	9.94749	10.2262	10.586	10.0623	9.20936	9.78518	12.0336	9.43144	11.9679	8.77304	10.2111	8.80655	11.6976
sp|Q9NUM4|T106B_HUMAN	9.02665	8.91454	9.54271	10.4604	8.65254	13.8307	9.56488	12.2775	11.3341	12.9909	11.0533	10.6195	8.9067	8.54223	9.50939	9.74327	8.37851	9.42315	8.48923	8.73984
sp|Q9NUP9|LIN7C_HUMAN	9.2422	10.1145	10.1906	10.8763	9.68503	10.4013	10.4362	10.7698	9.30531	11.4508	8.34659	10.123	9.63945	9.45812	8.65554	10.2847	11.3834	9.31988	10.1403	10.1768
sp|Q9NUQ2|PLCE_HUMAN	9.93635	8.95142	8.948	10.809	10.031	10.9564	9.94703	11.3084	9.49757	10.3651	11.6236	9.89097	9.01014	10.8099	7.11915	10.8712	9.43683	11.0053	10.015	9.46762
sp|Q9NUQ3|TXLNG_HUMAN	9.82738	9.3328	9.38487	10.1932	10.3052	8.81236	10.2523	10.714	10.8606	9.69571	10.0838	10.5318	10.239	9.7967	10.2528	9.74263	11.8926	9.23765	9.02306	9.82146
sp|Q9NUQ6|SPS2L_HUMAN	9.54188	11.6826	8.91795	10.5166	11.531	9.92707	11.048	10.5492	9.68467	10.6353	10.2668	11.4361	10.1716	7.64504	10.9459	8.53003	11.2405	7.94041	9.29854	8.49091
sp|Q9NUQ7|UFSP2_HUMAN	9.89243	11.0419	9.26284	10.2764	9.65883	9.55851	10.3601	9.35059	9.82258	9.24751	9.91804	9.95171	10.2261	10.6894	9.59927	10.9071	9.13963	10.7232	9.27496	11.099
sp|Q9NUQ8|ABCF3_HUMAN	9.95026	9.70682	10.1586	9.89554	10.3827	9.66253	10.3223	9.81167	11.2165	9.50476	9.92359	9.94196	11.0645	8.61781	10.1966	9.71753	10.8762	9.01785	10.279	9.75322
sp|Q9NUQ9|FA49B_HUMAN	10.4214	9.41609	10.487	9.68353	10.1202	9.95096	10.6521	8.93138	9.50593	9.87749	9.88161	9.48289	9.9548	10.8356	10.7261	9.89135	9.65173	10.2658	9.79809	10.466
sp|Q9NUT2|ABCB8_HUMAN	8.5177	10.2008	9.00166	10.577	8.18195	11.0311	9.35039	9.23934	10.4853	10.4857	10.9369	10.1433	9.63864	11.067	8.82093	11.6031	9.22751	11.1643	9.10406	11.2233
sp|Q9NUU7|DD19A_HUMAN	10.5515	10.6863	10.7004	9.27791	9.71692	9.95786	10.0643	9.85265	8.86987	9.30917	10.1033	9.75248	10.2433	10.3225	9.91971	9.84223	9.833	10.5096	10.5823	9.90462
sp|Q9NUY8|TBC23_HUMAN	9.7575	8.91428	9.1531	9.40776	9.78513	10.246	10.1541	10.8096	10.5712	10.1369	10.5156	10.2267	10.8488	9.89521	9.60926	10.4424	9.83027	10.0147	10.016	9.66543
sp|Q9NV35|NUD15_HUMAN	9.40219	9.71755	9.68364	9.45396	9.47982	11.1136	8.41034	11.6975	9.97505	10.8964	8.94508	10.6984	9.11333	10.3949	8.75452	12.0588	9.16191	10.7453	9.92114	10.3766
