,symbol,ensembl_gene_id,external_gene_name,DMSO.168vDMSO.24_logFC,DMSO.168vDMSO.6_logFC,DMSO.168vDMSO.72_logFC,DMSO.24vDMSO.6_logFC,DMSO.72vDMSO.24_logFC,DMSO.72vDMSO.6_logFC,Erl1.24vDMSO.24_logFC,Erl10.24vDMSO.24_logFC,Erl3.168vDMSO.168_logFC,Erl3.24vDMSO.24_logFC,Erl3.6vDMSO.6_logFC,Erl3.72vDMSO.72_logFC,Lap1.24vDMSO.24_logFC,Lap10.24vDMSO.24_logFC,Lap3.168vDMSO.168_logFC,Lap3.24vDMSO.24_logFC,Lap3.6vDMSO.6_logFC,Lap3.72vDMSO.72_logFC,Sora1.24vDMSO.24_logFC,Sora10.24vDMSO.24_logFC,Sora3.168vDMSO.168_logFC,Sora3.24vDMSO.24_logFC,Sora3.6vDMSO.6_logFC,Sora3.72vDMSO.72_logFC,Sun1.24vDMSO.24_logFC,Sun10.24vDMSO.24_logFC,Sun3.168vDMSO.168_logFC,Sun3.24vDMSO.24_logFC,Sun3.6vDMSO.6_logFC,Sun3.72vDMSO.72_logFC
10499,2300,ENSG00000108679,LGALS3BP,0.3801461,0.3650665,0.06575599,-0.01507968,0.3143901,0.2993105,0.1424008,0.1610865,-0.1998453,0.2739856,0.14267190000000002,-0.1005035,0.1427082,0.1176897,0.4301741,0.09867591,0.05266578,0.07683271,0.1652491,-0.22141729999999998,-0.6438406999999999,0.04440627,0.11095419999999999,-0.002543712,0.009727954,-0.7587234,-0.6319821999999999,-0.18884220000000002,-0.06088614,-0.5596973000000001
10507,3034,ENSG00000108604,SMARCD2,-0.3085513,-0.36301809999999995,-0.05308689,-0.05446683,-0.2554644,-0.30993119999999996,-0.329786,-0.49740500000000004,-0.2344745,-0.5164721,-0.06580687,0.1555622,-0.39546329999999996,-0.4381894,-0.39757270000000006,-0.43597240000000004,-0.14509029999999998,-0.3101855,-0.2620345,-0.3776115,-0.5136895,-0.26220959999999993,-0.0350537,0.02543886,-0.3531669,-0.19032910000000003,-0.28372970000000003,-0.07534868,0.02073127,0.01676497
10508,12799,ENSG00000108599,AKAP10,-0.006677336999999999,-0.1548885,-0.01377618,-0.14821120000000002,0.007098841,-0.14111229999999997,0.0038079790000000004,-0.14604360000000002,-0.0038536490000000002,-0.01352948,-0.10532730000000001,0.0004463945,-0.04508069,-0.148117,-0.10759089999999999,-0.06090295,-0.1707842,0.01621602,0.02753595,-0.3566178,-0.7058119,-0.01813909,-0.1551402,-0.01182243,0.025987700000000002,0.008744039,-0.1007826,0.02912479,-0.07135944,-0.05166002
10509,915,ENSG00000108592,FTSJ3,0.2719232,0.1738951,0.15059460000000002,-0.09802809,0.12132860000000001,0.02330046,0.02863974,-0.09229953,-0.11657360000000001,0.04465184,-0.1168028,-0.01143803,-0.005777719000000001,0.0007194317,-0.10748139999999999,-0.04029402,-0.09954358,-0.0664934,0.009582554,-0.3928262,-0.620279,-0.04466288,-0.10657160000000002,-0.1883067,-0.006339903000000001,0.04106669,-0.32999209999999995,-0.006196053000000001,-0.21362470000000003,-0.18974820000000003
10511,5927,ENSG00000108590,MED31,0.2079224,0.1666166,0.3683085,-0.04130575,-0.1603861,-0.20169179999999998,-0.22882579999999997,-0.2224768,-0.3267595,0.0114362,0.01614727,0.1169622,-0.1316114,0.2597199,-0.2551739,0.03038491,0.2091593,0.202969,-0.1168049,0.10341960000000001,-0.886984,0.01077597,-0.1359504,-0.26112929999999995,0.09270254,0.5654576,-0.1536317,-0.0903355,0.44258230000000004,0.2300491
10512,10745,ENSG00000108588,CCDC47,0.0409991,0.02547894,0.02355116,-0.01552016,0.01744794,0.0019277810000000002,-0.09312156,-0.07824574,0.03527363,-0.06382308,-0.04444292,-0.02588921,-0.1133106,-0.23637460000000002,-0.009021434,-0.1929594,-0.03704613,-0.135403,-0.01970497,0.553779,0.04820956,-0.175086,-0.25014539999999996,-0.19237490000000002,-0.14061120000000002,-0.08059979,-0.19284579999999998,-0.2720268,-0.1516304,-0.16769720000000002
10513,8264,ENSG00000108587,GOSR1,0.07170914,0.0659947,0.104218,-0.005714441999999999,-0.03250883,-0.03822327,0.03249663,0.01680759,0.06189542,0.06867687,0.01747859,-0.02651905,-0.1143534,-0.1003981,0.04230517,0.0034775440000000004,-0.08730495,-0.1020945,-0.11096389999999999,0.7060427,0.02522765,-0.055329199999999995,-0.15175460000000002,0.03185238,-0.06212153,0.06224097,0.1880568,-0.01777365,-0.08756599999999999,0.03829233
10516,6314,ENSG00000108576,SLC6A4,0.3374664,0.6524838000000001,-0.09107272,0.31501740000000006,0.42853909999999995,0.7435565,-0.04072619,-0.1598195,-0.4736126,-0.02348139,-0.04256375,-0.5632941,0.3448405,-0.5011634,-0.6339838000000001,0.2597817,0.1265162,-0.64553,-0.1920606,-1.143692,-2.509592,-0.7338504,0.02254159,-1.416217,0.42575799999999997,0.6073513,-1.027708,-0.20582529999999996,0.24530429999999998,-0.8141029000000001
10517,4902,ENSG00000108561,C1QBP,0.126141,-0.01548088,-0.04665343,-0.1416219,0.1727944,0.03117255,-0.01762624,-0.03401564,0.09923982,0.03592702,-0.07752881,-0.11117619999999999,0.028621299999999995,-0.008539051,0.07658316,0.0304122,-0.07970747,0.0091009,0.20486300000000002,-0.3693464,-0.01736699,0.2568134,-0.01144328,0.1065537,0.03972144,-0.2556344,-0.30354159999999997,-0.21133779999999996,-0.2918055,-0.30956269999999997
10518,11758,ENSG00000108559,NUP88,0.02631631,0.08974247,-0.03448558,0.06342616,0.06080189,0.1242281,-0.1510227,-0.02653338,0.02866308,-0.09939856,0.01365938,0.0185556,-0.006172269,-0.06073515,0.08332421,-0.02089741,0.1297554,-0.0164727,-0.08341579,-0.008707293,0.02868139,-0.14589929999999998,0.03619603,-0.47111149999999996,0.09737551,0.2478095,0.00041989349999999997,0.05839351,0.04603442,0.04808817
10520,8359,ENSG00000108551,RASD1,-0.2006542,-0.2353815,-0.1638338,-0.03472732,-0.03682041,-0.07154773,0.3871854,0.3475124,0.5402520000000001,0.5623852,0.7106237,0.37389959999999994,0.3189276,-0.09548999999999999,0.17969179999999998,0.05913878,0.42482429999999993,0.3623901,-0.353645,-0.8442308000000001,0.9258796999999999,-0.2919815,0.03577458,-0.2505458,-0.02703769,0.6130211,0.5400411,0.5241149,0.0131737,0.4611893
10521,3411,ENSG00000108528,SLC25A11,0.20392539999999998,0.1451501,-0.1161585,-0.05877527,0.32008390000000003,0.2613086,-0.07356743,-0.1723892,-0.1525164,-0.01938958,0.04546078,-0.2516154,-0.1785019,-0.2594175,-0.2307245,-0.22058139999999998,0.007530667,-0.31022140000000004,0.198299,-0.44897159999999997,-0.3703852,0.2216779,0.04344121,0.182745,-0.2439224,-0.8621624,-0.43904490000000007,-0.44391390000000003,-0.03851001,-0.5328558000000001
10522,5832,ENSG00000108523,RNF167,0.11022730000000001,0.01044111,0.03376054,-0.09978616,0.07646673,-0.02331942,0.05510661,0.18836370000000002,0.05620411,0.1359487,0.0058092790000000005,-0.05457437,0.05651324,0.03115832,0.01298159,0.05604548,-0.04955394,0.0531447,0.08335462,0.21516529999999998,0.513672,0.038764,-0.004494849,0.1965547,0.02264664,-0.05436048,-0.1782774,0.05242324,0.03023351,0.04077739
10523,10440,ENSG00000108518,PFN1,0.04881334,-0.1225405,-0.07637834,-0.17135379999999997,0.1251917,-0.04616213,-0.07709517,-0.18233,-0.09504159,-0.01222522,-0.03079156,-0.3204464,-0.04271075,0.09003286,-0.12005719999999999,0.01653784,-0.08374427,-0.09777614,0.20760100000000004,-0.2371041,-0.03825462,0.02066877,0.04999359,-0.1480652,0.05366617,-0.06085235,-0.339973,-0.09843519,-0.1565545,-0.27606640000000005
10524,10136,ENSG00000108515,ENO3,-0.04788428,-0.18124,-0.1320861,-0.1333557,0.08420183,-0.0491539,-0.06214069,-0.2712458,-0.27069699999999997,-0.07912582,-0.06622741,-0.38778850000000004,0.009730662,-0.1817506,-0.35010640000000004,-0.08006162,-0.06172946,-0.25218989999999997,0.04601462,-0.7381664000000001,-1.776086,-0.14677720000000002,-0.09326028,-0.548283,-0.05626564,-0.6168233,-0.9047509,-0.1755066,-0.09502247,-0.49879140000000005
10525,11893,ENSG00000108510,MED13,-0.02058392,-0.04178651,-0.03113279,-0.02120259,0.01054887,-0.01065372,-0.08589446,-0.05391436,0.1215952,-0.09240542,-0.04975737,-0.02707493,-0.14880739999999998,0.00435743,0.1173778,-0.1113452,-0.06454479,-0.0005823463,-0.148882,-0.1599274,-0.004436661,-0.1201112,-0.11141880000000001,-0.10539839999999999,-0.09519776,0.11036760000000001,0.2320933,-0.04157928,0.08182041,-0.0020912310000000003
10526,11927,ENSG00000108509,CAMTA2,-0.04295891,-0.1158167,0.2893498,-0.07285778,-0.3323087,-0.4051665,0.02598919,-0.05797754,-0.3270323,-0.2451161,-0.2754054,0.235442,-0.3465327,-0.07885812,-0.3200841,-0.1504984,-0.23387039999999998,0.1806533,-0.31285250000000003,0.35441209999999995,1.21645,-0.1241857,-0.1118914,0.27002550000000003,-0.1915683,0.28653579999999995,0.3604571,0.08955672,0.1204963,0.14524489999999998
10527,3253,ENSG00000108506,INTS2,0.20970300000000003,0.11946810000000001,0.02755132,-0.09023491,0.1821517,0.09191675,-0.1048191,-0.2061281,-0.11691510000000001,-0.076873,-0.07610586,-0.10887390000000001,-0.15846570000000001,-0.1737496,-0.13916489999999998,-0.12782910000000003,-0.278681,-0.1617076,0.06199239,-0.7178386,-0.9288955,0.2206672,-0.2747188,-0.150759,0.004700544,-0.33888140000000005,-0.20080789999999998,-0.3320258,-0.31718779999999996,-0.2179237
10528,8404,ENSG00000108479,GALK1,-0.193049,-0.2968315,-0.5245068,-0.1037825,0.3314578,0.22767529999999997,0.33803320000000003,0.04165785,-0.3202223,0.39034640000000004,0.2021549,-0.3647654,0.1137108,-0.07343008,-0.4738335999999999,-0.1062469,0.18516559999999999,-0.355391,0.24610520000000002,0.2319893,0.39435679999999995,0.039704199999999995,0.1873052,-0.1792454,-0.1392549,-0.8317978000000001,0.05237652,-0.03095322,0.2622795,-0.2658793
10530,6360,ENSG00000108469,RECQL5,-0.2155527,0.035112,0.2349667,0.2506647,-0.4505194,-0.1998547,-0.03982109,-0.2947551,-0.24894070000000001,-0.2493127,0.10501120000000001,0.3792435,-0.18100829999999998,-0.1508483,-0.29367459999999995,-0.22810589999999997,0.1503688,0.1467641,-0.3821263,0.06935817,0.2785259,-0.19396329999999998,0.26447220000000005,0.4572402,-0.1694999,0.05108075,-0.1287056,0.11604880000000001,0.4701821,0.2385754
10534,8728,ENSG00000108443,RPS6KB1,0.06642202,-0.05657009,0.1025155,-0.12299210000000001,-0.03609349,-0.1590856,-0.06254416,-0.03031041,0.08052866,-0.05790723,-0.004974893,0.09594249,0.01049273,-0.1592033,0.010742299999999998,0.02583678,0.09383963,0.009210748000000001,-0.1721073,0.12282760000000001,-0.2816034,-0.07751764,-0.17542729999999998,-0.05096581,0.12114260000000002,0.3372353,0.19530329999999999,0.04823462,-0.02117218,0.21360479999999998
10536,11589,ENSG00000108433,GOSR2,0.03062461,-0.1024165,-0.11845919999999999,-0.1330411,0.1490838,0.01604275,-0.06493016,-0.04428141,-0.06824635,-0.0449172,-0.07368667,-0.03664485,-0.07590282,0.02641962,-0.008808825,-0.04378803,-0.08027184,-0.04490974,0.13356949999999998,0.982022,0.634184,0.1038738,-0.11141589999999998,-0.003081168,-0.11650619999999999,0.002900675,-0.2045969,-0.153407,-0.08184822,-0.26152270000000005
10537,12601,ENSG00000108424,KPNB1,0.008050715,-0.13035660000000002,-0.03451959,-0.13840729999999998,0.042570300000000005,-0.09583698,-0.1499151,-0.14302820000000002,-0.02652594,-0.10866700000000001,0.04297422,-0.1646924,-0.06553371,-0.0494336,-0.002267269,-0.07814896,0.07653293,-0.09971357,0.09408594,0.3165622,0.6551912,0.004882859,0.007703143000000001,-0.1855229,0.06618330000000001,-0.02283591,-0.19571989999999997,-0.09860884,-0.1532194,-0.16198020000000002
10539,3893,ENSG00000108406,DHX40,-0.1622411,-0.11920150000000002,-0.09084522,0.04303962,-0.07139592,-0.02835629,0.1235498,0.07305916,-0.01108998,0.14262950000000002,-0.028578700000000002,-0.07213941,0.02406229,-0.1092394,0.0100564,0.05105746,0.006263026999999999,-0.08071941,0.0062815480000000005,0.007238708000000001,0.42802799999999996,-0.21379589999999998,-0.2160866,-0.1974302,0.19672079999999997,0.3114533,0.04856974,0.1855766,-0.0627247,0.1460609
10540,642,ENSG00000108405,P2RX1,1.059854,0.8747777,1.02662,-0.18507579999999998,0.03323331,-0.1518425,-0.22353160000000002,-0.2110991,-1.508546,-0.09671611,-0.48236660000000003,-0.648008,-0.02877525,0.8715609000000001,-1.385472,0.27331,-0.1422135,-0.5678076,-0.1261191,0.9976105,-0.4395928,0.06366752,-0.05825718,0.13537910000000003,-0.01427825,0.3357078,-2.309429,0.23237129999999998,0.05598462,-0.7285821
10541,8744,ENSG00000108395,TRIM37,0.07919597,0.04595421,-0.0004490492,-0.03324176,0.07964502,0.04640326,0.03962995,-0.05599081,-0.03822393,-0.0005464007,0.08397180000000001,-0.09646151,0.05162253,-0.1134045,-0.03937379,-0.008152583,0.1264431,-0.00662189,0.08907433,0.4225545,0.3367895,0.1709626,0.019953799999999997,-0.03395665,0.1022635,0.11935339999999998,-0.13406700000000002,-0.01503484,-0.10000160000000001,-0.01031938
10542,6791,ENSG00000108389,MTMR4,-0.1470079,-0.1765135,-0.1696096,-0.02950561,0.02260169,-0.0069039159999999995,-0.07808183,-0.1827115,-0.02611601,-0.1321812,0.06939065,0.004244503,-0.1289294,-0.02605478,0.1373949,-0.06988244,0.1002952,-0.004561658,0.02822324,0.7023873,0.8301101000000001,0.05200461,0.2727834,-0.1715497,-0.02869278,-0.1222275,0.12427780000000001,-0.1013933,0.0670339,-0.0954948
10547,7157,ENSG00000108370,RGS9,0.2579144,0.5065201,-0.07010443,0.2486057,0.32801890000000006,0.5766245,0.1963336,0.07730704,-0.3303244,0.2544229,0.4702302,-0.3553019,0.333332,0.4906031,0.3182031,0.28890859999999996,0.3299258,0.00215695,0.26853879999999997,-0.132963,-0.03424406,0.4525854,0.38773409999999997,0.7572788,0.1230338,-0.09389056,-0.5434576,0.2211728,0.4345857,0.162698
10549,10226,ENSG00000108349,CASC3,-0.04005889,-0.1411083,0.06538517,-0.1010495,-0.1054441,-0.2064935,-0.04072359,-0.03794165,0.14672670000000002,0.02862575,0.08878443,0.1966265,0.009389463,-0.02111485,0.1160937,0.01013597,0.1311175,0.10547739999999999,-0.02322759,0.01663099,0.4325911,-0.09961222,-0.021106200000000002,-0.02978292,0.1280904,0.2636653,0.2270854,0.16180229999999998,0.05025352,0.10385219999999999
10550,1618,ENSG00000108344,PSMD3,0.2511978,0.1984067,0.09068819,-0.05279113,0.1605096,0.1077185,0.02614564,-0.01131467,0.03582436,0.08116557,-0.01392185,-0.07725775,0.02276274,0.21415389999999998,0.06118653,0.04377865,-0.0101641,-0.04649061,-0.04179245,-0.04407991,0.17455299999999999,-0.07962053,-0.06242359,-0.23304740000000002,-0.05362692,0.5762871999999999,-0.3816495,-0.0378138,-0.1152422,-0.3823492
10551,1095,ENSG00000108312,UBTF,0.2616115,0.06518023,0.17762379999999997,-0.1964312,0.08398771,-0.11244349999999999,0.02099265,-0.05797746,-0.04322788,0.02242568,0.01820934,0.10581610000000001,0.02640183,0.06336123,-0.1272855,0.04185531,0.08641964,-0.04716757,-0.08277095,-0.7575937,-1.0203149999999999,-0.1038115,0.08271511,-0.29664320000000005,0.083547,0.11874489999999999,0.02374844,0.1381165,-0.03632432,0.09839387
10552,1706,ENSG00000108309,RUNDC3A,0.740314,0.9703804,0.5771811,0.2300663,0.1631329,0.3931992,0.4204089,0.01521649,-0.7805705,0.06078024,0.4092406,-0.3929646,0.3871085,0.8347969000000001,-0.12340599999999999,0.357234,0.23129410000000003,-0.1437153,-0.14843810000000002,-0.1099628,-1.116114,-1.032693,0.2520215,-0.4078624,-0.6345805,0.43685070000000004,-1.264456,0.48711499999999996,-0.055569799999999996,-0.47800240000000005
10553,8057,ENSG00000108306,FBXL20,-0.11944,-0.03207133,0.05966318,0.08736870000000001,-0.17910320000000002,-0.09173451,0.1168,0.1296233,0.07143475,-0.02920859,0.06537022,0.2842157,-0.05596324,0.16633720000000002,0.2076071,0.162051,0.2198237,0.09077007,-0.3375293,0.49249160000000003,0.5831914,-0.13617479999999998,0.001404638,0.15800720000000001,0.16140520000000003,0.6104776,0.46753469999999997,0.26679179999999997,0.6382085999999999,0.40936609999999996
10554,490,ENSG00000108298,RPL19,0.28301729999999997,0.184928,0.02640877,-0.09808932,0.2566086,0.1585192,0.06027553,0.12377160000000001,0.028929700000000003,0.09976405,-0.05961465,-0.179822,0.1673575,0.24135720000000002,0.08536386,0.175956,-0.05519895,0.01201563,0.1388825,0.1488953,0.7267439,0.1815001,-0.00695561,0.2014787,0.06047008,0.1506501,0.01326889,0.03885174,-0.0481718,-0.05375363
10555,11290,ENSG00000108262,GIT1,0.03973088,-0.1855443,-0.04855553,-0.2252752,0.08828641,-0.1369888,0.02795824,0.10283199999999999,0.05416719,0.007598522,-0.02584694,-0.07911166,0.03187829,0.162667,-0.06735928,0.01835954,-0.01085426,-0.1003825,0.08873446,0.562472,1.269283,-0.01823258,0.14769229999999997,-0.0030291790000000003,-0.11411660000000001,0.5497774999999999,0.18342920000000001,0.2449136,0.03398752,0.03730097
10560,5074,ENSG00000108179,PPIF,-0.14367979999999997,-0.3343844,-0.2533541,-0.1907046,0.1096742,-0.08103033,-0.11774130000000001,-0.25623070000000003,-0.14300020000000002,-0.16349249999999999,0.07551485,-0.260523,-0.2490407,-0.1778033,-0.21535610000000002,-0.2623472,0.05039001,-0.18686689999999997,0.2326605,-0.4434182,-0.3826158,0.2203299,0.09075345,0.01713843,-0.1197155,-0.677875,-0.32829400000000003,-0.29043,-0.1118553,-0.4187545999999999
10562,5553,ENSG00000108175,ZMIZ1,-0.36562680000000003,-0.1706183,0.1126205,0.1950085,-0.4782472,-0.2832387,0.10736910000000001,-0.1264501,-0.2318257,-0.14879720000000002,-0.3118342,0.2752491,-0.1448719,-0.07777232,-0.1893683,-0.1575646,-0.22080160000000001,0.3247151,-0.1126474,-0.2213143,1.454604,-0.2200955,-0.01420793,0.37595759999999995,-0.46778859999999994,-0.15857290000000002,1.0013,0.01405993,0.1347448,0.298269
10564,793,ENSG00000108106,UBE2S,-0.8230751000000001,-1.180783,-0.48696530000000005,-0.3577079,-0.3361098,-0.6938177,-0.38275690000000007,-0.44379350000000006,0.008611701,-0.38158059999999994,0.001619964,-0.3979439,-0.3098554,-0.4253345,-0.13921589999999998,-0.3959925,-0.06713738,-0.3580888,0.06975981,-0.37081279999999994,-0.30700759999999994,-0.4952823,0.01746524,-0.7237545999999999,-0.38756490000000005,-0.8404565999999999,0.1676204,-0.523115,-0.08983983,-0.21957979999999996
10566,6586,ENSG00000108094,CUL2,0.1063989,0.125358,0.17462060000000001,0.01895913,-0.06822174,-0.04926261,0.04574417,0.048867,0.11496010000000001,0.0014318529999999999,0.05323673,0.07745078,0.0637406,0.09149689,0.09989273,0.0320377,0.1156329,0.13835029999999998,0.09750059,0.113873,0.3416517,0.1712833,-0.02429114,-0.08090183,0.06733261,0.3406078,0.07762648,0.09740162,0.07373845,0.1605049
10568,10596,ENSG00000108064,TFAM,0.04943299,-0.07248382,-0.04780149,-0.1219168,0.09723447,-0.02468234,-0.2026007,-0.06969378,0.06651419,-0.148314,0.09849417,-0.07595958,-0.005539915,0.03564108,-0.05319109,-0.03116024,0.09934158,-0.09517289,0.12448139999999998,-0.383004,-0.7734291,0.2877943,-0.003858908,-0.0651581,0.1430182,0.09849926,0.17946020000000001,0.05887985,-0.06866208,0.1292929
10569,13130,ENSG00000108061,SHOC2,-0.0014474529999999998,0.07768404,0.1139402,0.07913149,-0.11538759999999999,-0.03625613,0.1090383,0.16600839999999997,0.2108945,0.05300293,0.2082987,0.1659092,0.1172338,0.004031466,0.2429045,0.03732299,0.2016214,0.2234239,-0.047029,0.3699363,0.46641000000000005,-0.00019078040000000001,-0.07594168,0.09968028,-0.01087196,0.1393297,0.203541,-0.01707614,0.2788683,0.1361335
10570,9805,ENSG00000108055,SMC3,-0.06444128,-0.12259589999999998,0.009974124000000001,-0.05815463,-0.0744154,-0.13257,-0.01408964,0.1087636,0.288085,0.07093633,0.19124720000000003,0.19166170000000002,0.07242187,-0.1093612,0.1648304,-0.004161781,0.29163779999999995,0.05178429,0.06717276,0.2501695,0.34289980000000003,0.1475155,0.0194686,-0.06893769999999999,0.28902740000000005,0.1600753,0.4130469,0.16805699999999998,0.16907879999999997,0.47738690000000006
10571,3754,ENSG00000108039,XPNPEP1,-0.16667179999999998,-0.12900630000000002,-0.1285318,0.03766549,-0.03814006,-0.0004745714,-0.06411017,-0.01300911,-0.004871935,0.01533088,0.001788905,-0.05843247,-0.01246836,-0.009486728,0.1113702,-0.01966625,-0.04917549,0.05048544,0.04417205,-0.1112174,0.2079125,0.11610799999999999,0.001863112,0.09085314,0.01851636,-0.05064526,-0.02643927,0.03093926,-0.09205969,-0.01041531
10574,4746,ENSG00000108010,GLRX3,0.17083489999999998,0.08888322,0.03860192,-0.08195173,0.132233,0.05028131,-0.05347523,0.02781043,0.0162185,0.0030632640000000004,0.002528119,-0.1336874,-0.02063775,-0.05367482,0.07361306,-0.06934908,-0.01660139,-0.02895943,0.1307524,-0.2482614,0.316564,0.04424056,-0.1004336,-0.14937229999999999,-0.02653103,0.1495358,-0.3319233,-0.1342372,-0.21428609999999998,-0.2116875
10577,574,ENSG00000107959,PITRM1,0.22598270000000004,0.1957045,0.1244077,-0.03027822,0.101575,0.07129674,-0.01898287,0.009113877,-0.01542554,0.04745499,0.03998342,-0.09313471,0.09639116,0.144619,0.04335578,0.08166316,-0.04376965,-0.03451869,0.005162140999999999,-0.14421370000000003,0.08081832,0.06936642,0.01208535,0.13129720000000003,0.09044657,0.11033019999999999,-0.1191115,0.008272267,-0.1044595,-0.1845308
10580,6968,ENSG00000107951,MTPAP,-0.1041688,-0.18454589999999998,-0.18454920000000002,-0.08037707,0.08038032,3.250937e-06,-0.13755379999999998,-0.16989690000000002,0.1752795,-0.04038023,0.1140982,0.007986606,0.0067584509999999995,-0.0051087879999999995,0.1884597,-0.0027226840000000004,-0.01076747,-0.1104087,0.07137267,0.3779197,0.27914229999999995,0.1471388,-0.03000557,0.05613473,0.09638229,-0.06130915,0.3245909,-0.07315954,-0.01812718,-0.05661281
10581,10434,ENSG00000107949,BCCIP,-0.03724026,0.09627771,0.01398601,0.133518,-0.05122627,0.0822917,-0.1925917,-0.2167099,0.0167591,-0.17964839999999999,0.03585169,0.001097892,-0.2092902,-0.1223204,0.02458195,-0.1692815,0.03539805,-0.07039771,-0.05856862,-0.2222823,0.1355475,-0.1061578,0.0405902,-0.14795020000000003,-0.11451549999999999,-0.05061698,0.01508547,-0.15026710000000001,-0.03040392,-0.09121134
10584,12838,ENSG00000107929,LARP4B,-0.005876091,0.1119852,0.06343604,0.1178613,-0.06931213,0.04854912,0.05490145,0.03250677,-0.05726393,-0.09101664,0.05326419999999999,0.194849,-0.04414095,-0.2245245,-0.2016862,-0.13855839999999997,0.03763204,0.04379356,-0.1510111,-0.01202565,0.1125649,-0.15898829999999997,-0.05424458,0.02322805,-0.04040811,0.1869929,0.36937459999999994,0.1411063,0.104325,0.2762057
10585,5277,ENSG00000107902,LHPP,-0.2502067,-0.09184602,-0.08622699,0.15836070000000002,-0.1639797,-0.00561903,0.2186919,0.07650052,-0.06501716,0.02014549,0.1259363,-0.06137082,0.02917413,-0.01139816,-0.06362721,0.1273303,0.05052465,-0.0262758,-0.2788153,-0.41261670000000006,-0.1205503,-0.128093,0.1960007,0.2684105,0.04512926,-0.4665565,0.3580817,0.2012499,0.1496276,0.27536669999999996
10588,12492,ENSG00000107882,SUFU,-0.0236825,-0.1698481,0.1278173,-0.1461656,-0.1514998,-0.2976654,0.1299856,0.03531723,0.08660534,0.12603820000000002,0.14696710000000002,0.1213559,0.06863192,0.07460354,-0.16970410000000002,0.1436964,0.08454887,-0.08592758,0.05242482,-0.2066323,-0.4389241,0.03017482,0.22887359999999998,0.0003298164,0.008978648,0.24981520000000002,0.6076366,0.16777479999999997,0.32027259999999996,0.005120464
10589,6346,ENSG00000107874,CUEDC2,0.1009639,0.1848888,-0.1193097,0.0839249,0.2202735,0.30419840000000004,0.09514703,0.05920923,-0.01677124,0.04599192,0.07351813,-0.13974460000000002,0.097762,0.1057112,0.02493982,0.07001921,0.05969774,-0.04095716,0.07032281,-0.42058140000000005,-0.07854495,0.03385042,0.08768697,0.03846987,0.03905173,-0.38228779999999996,-0.2027155,-0.1025782,0.02791103,-0.1845641
10590,9585,ENSG00000107872,FBXL15,-0.13428199999999998,-0.3228415,-0.2856842,-0.1885595,0.15140209999999998,-0.03715736,0.18753620000000001,0.193144,0.3533995,0.5051535,0.02338628,-0.03597414,0.2567629,0.3463485,0.2550772,0.17543789999999998,-0.10606780000000002,0.09881743,0.1624091,0.3733437,1.060458,-0.10162810000000001,0.01910141,0.01997274,0.02352431,-0.24251,0.185896,-0.0287106,-0.2110005,-0.2888103
10597,12036,ENSG00000107821,KAZALD1,-0.03308015,0.08730558,-0.07410475,0.1203857,0.0410246,0.16141029999999998,0.1294181,-0.1715833,-0.01252904,0.1431098,0.1270768,0.1896589,-0.03043862,-0.2866302,0.03267964,-0.1669724,0.06132827,0.05413205,-0.23153320000000002,-0.4454157999999999,-0.8739738000000001,-0.4821875,0.07382249,-0.43393820000000005,-0.0951784,-0.6055398,0.004738434000000001,0.01637276,0.1114384,0.24963490000000002
10598,3730,ENSG00000107819,SFXN3,-0.3613131,-0.39308190000000004,-0.1811693,-0.0317688,-0.1801438,-0.2119126,-0.03524521,-0.02053203,-0.4468245,-0.08802414,-0.0175059,-0.03235093,-0.1548727,-0.1642096,-0.2612081,-0.27697309999999997,-0.06357987,-0.09821267,-0.11910610000000002,0.43324979999999996,0.656171,-0.1513668,0.11775060000000001,-0.02046596,-0.11584380000000001,-0.08941399,-0.03014837,0.2219617,0.1460118,0.2210011
10601,8276,ENSG00000107798,LIPA,0.1515078,0.18365839999999997,0.1340772,0.03215059,0.01743066,0.04958125,0.32600830000000003,0.39693809999999996,0.4222714,0.37354380000000004,0.3443483,0.1206113,0.5569459,0.8855453999999999,0.3789563,0.5540494,0.24055349999999998,0.49487440000000005,-0.2155769,0.5277276,-1.13523,0.1521492,0.004525987,-0.02871965,0.1707145,0.47993240000000004,0.20940720000000002,0.2267919,0.4390357,0.08530942
10603,3066,ENSG00000107789,MINPP1,-0.2339519,-0.3351032,-0.1550297,-0.1011513,-0.07892217,-0.1800735,0.08737834,-0.10056230000000001,0.07724592,-0.09118997,-0.01088666,-0.05823306,-0.1437565,-0.153559,0.05667696,-0.1307058,-0.05109885,0.03554521,0.03660806,0.01563713,-0.1264034,0.02191784,-0.25858949999999997,-0.005939323000000001,-0.034177099999999995,-0.13540739999999998,0.2253313,0.01503826,-0.05292869,0.03342481
10604,2800,ENSG00000107779,BMPR1A,0.177357,0.3331893,0.1369664,0.15583239999999998,0.04039055,0.1962229,0.04518677,0.1358098,0.15882870000000002,0.05362893,0.05543678,0.07874254,0.09803349,-0.04660874,0.129618,0.08905671,0.03968573,0.1069357,0.0001932166,-0.6339645,-1.055046,0.01675408,-0.07178029,-0.05525603,0.1021947,-0.143505,-0.002596935,0.02767942,-0.05794311,0.1086682
