'Erl','Lap','Sor','Sun','GSE12260.txt','GSE42177.txt','GSE81448.txt','GSE76314','GSE40289'
-0.28076,0.02881,-0.30183,0.2279,0.125,-0.24606,-0.002,0.14819,-0.18923
0.23475,0.3043,0.27157,0.204,0.496,0.30554,0.2,0.56793,1.0588
-0.02455,-0.17351,-0.05791,-0.20987,0.0181,-0.44233,0.064,-0.26267,-0.31978
0.36359,0.31534,1.4398,0.43573,-0.0381,-0.2394,-0.066,0.094042,-0.0034951
-0.16656,-0.072234,-0.013249,-0.075869,0.0356,0.37232,-0.192,-0.75603,0.21814
-0.031395,0.15078,0.42396,0.17449,-0.693,0.25226,-0.136,0.16825,-0.41268
0.059175,0.15572,0.18429,0.25352,-0.498,0.707,-0.044,0.12606,-0.046225
0.087167,0.21383,0.45033,0.20627,0.156,0.010131,0.04,-0.0043484,0.86426
0.093172,0.42067,0.4862,0.85106,-0.0987,0.26539,-0.03,-0.31243,0.54557
-0.08936,0.041232,-0.49019,-0.4435,-0.0984,0.19049,0.19,0.099876,0.01049
0.13557,0.24367,0.39039,0.090087,-0.198,0.1939,-0.21,0.26919,-0.011144
-0.36799,-0.091105,-0.72044,-1.124,-0.164,-0.13548,0.13,0.11796,-0.5202
0.33931,-0.023946,1.5045,0.31166,0.124,-0.35008,-0.116,-0.080875,0.26154
0.28306,0.44425,0.034561,0.5792,-0.095,-0.083306,-0.036,-0.77969,0.38676
0.12338,-0.17055,0.65529,0.32862,-0.0299,-0.58858,-0.028,-0.31874,0.18945
-0.17878,-0.0036247,0.49983,0.37155,-0.0151,-0.013779,-0.108,0.46226,-0.079115
0.2647,0.20002,0.36909,0.48848,-0.141,-0.43208,0.062,-0.38495,-0.63996
-0.17409,-0.12188,0.51554,0.47999,0.0824,-0.085235,0.084,-1.8211,-1.3972
0.17142,0.28625,1.2951,0.18995,-0.0129,-0.059294,-0.02,0.46076,-0.034673
-0.1272,0.033279,0.43053,0.17409,0.101,-0.30169,0.208,-0.15,-0.48656
-0.019039,0.16219,-0.14213,0.095834,0.205,-0.452,-0.172,-0.26687,-1.8263
-0.50621,-0.56136,-0.36403,-0.98723,-0.172,0.34486,-0.008,-0.21213,-1.2912
0.071645,0.24624,-0.080015,0.17422,0.0268,-0.10652,0.058,-4.9218,-0.1063
0.36635,0.45819,-0.83029,-0.42241,0.0602,-0.12778,0.062,0.11624,-0.14163
-0.4161,-0.18555,0.64223,0.25444,-0.38,0.85219,0.04,0.43407,0.17812
0.07696,0.012365,0.30228,0.2373,-0.2,-0.18136,0.118,0.17548,0.45956
0.054224,-0.14799,-1.4013,0.27531,-0.14,0.08769,-0.056,0.032399,-0.10532
-0.21574,-0.22092,0.19178,-0.54609,0.0382,-0.074673,-0.102,-0.66097,-0.015847
-0.75806,-0.51403,-0.56353,-0.82329,-0.127,0.65396,0.192,0.026514,1.3375
0.07811,0.083847,0.86029,0.068155,0.186,-0.23785,-0.048,0.037247,-1.4103
-0.38529,-0.41324,1.3729,-0.45665,-0.153,0.01347,-0.038,-0.37664,-0.087234
-0.25257,0.16642,0.17761,0.01122,-0.0776,0.21985,-0.004,-0.18697,-0.10775
0.30635,1.1577,1.5292,0.3758,-0.194,0.46055,-0.014,-0.27895,0.15277
-0.28959,-0.48441,0.31804,-0.79952,0.0975,0.27673,0.03,0.62216,-0.74307
0.29191,0.10658,-1.1502,0.16346,-0.152,0.45728,-0.196,-0.022297,-1.4881
-0.039546,-0.39143,2.9053,0.21608,-0.149,0.17838,-0.03,0.042085,-0.47354
-0.19427,-0.31462,-2.379,-0.86942,-0.0199,0.47663,0.048,-0.14754,0.10557
0.083233,0.0073615,0.73154,0.29301,0.103,0.40304,0.09,0.025333,-0.2728
-0.15454,-0.15702,-0.024983,0.13056,-0.101,0.46325,0.008,0.29758,0.093811
0.24647,0.24642,0.19326,0.63516,-0.436,0.25578,0.182,-0.058768,0.31088
-0.09267,1.0383,0.57289,0.34134,-0.34,0.3176,-0.044,0.35099,0.88002
0.13017,0.15292,0.68313,0.62761,-0.121,0.34999,-0.02,0.15269,0.36956
0.10843,0.31797,-0.017209,0.057614,-0.238,0.18313,-0.096,0.22023,0.36979
-0.089832,0.032299,-0.36551,-0.39182,-0.159,0.10631,-0.088,0.11184,-0.12018
0.21964,-0.076232,0.72312,-0.39344,-0.312,0.24233,0.07,0.09696,0.22829
-0.030849,-0.080155,-0.48805,-0.30749,0.12,-0.6423,-0.014,-0.31258,0.54593
0.52978,0.025634,-1.5442,-0.71998,-0.33,0.14346,0.028,-0.55029,0.71128
-0.09833,-0.13039,-0.077777,0.13528,-0.0552,-0.13989,0.036,-0.099313,-1.2006
0.90138,0.17563,0.81691,0.75635,-0.195,-0.086309,0.09,-0.22687,0.15006
0.25709,0.35461,-0.052171,0.24309,-0.214,-0.062503,-0.07,-0.43662,-0.66961
-0.11077,-0.14816,0.5733,-0.61647,-0.383,-0.17751,-0.004,-0.17579,-0.62959
-0.23253,-0.55029,-0.73132,0.15285,0.0198,-0.15073,-0.106,0.25036,-0.26866
0.11065,0.0196,-0.28903,0.17626,-0.177,0.13195,-0.048,-0.11552,-0.91362
0.12076,0.04819,0.47892,0.35201,0.00181,0.58899,0.034,0.4482,1.0139
0.95418,0.37414,1.9739,1.4707,0.00982,0.062922,0.106,-0.25987,0.017563
0.10174,-0.48528,-1.936,-0.97467,0.192,0.16063,-0.052,0.68764,2.263
0.0046374,-0.46376,-0.80801,-0.87977,-0.329,0.054309,0.066,-0.60256,-0.070629
-0.33088,-0.2054,-0.95859,-1.2575,0.182,-0.27259,-0.214,0.16223,0.087711
-0.29827,-0.42646,-1.0016,-1.5423,-0.122,0.35706,-0.076,0.12496,-0.020436
-0.32913,-0.14207,-0.28815,0.12786,0.142,0.013964,0.02,0.26379,-0.28945
-0.023382,0.047526,-0.83343,-1.0869,-0.245,-0.0050618,0.03,-0.19522,-0.19404
-0.28694,0.12149,-0.82348,-1.0601,-0.141,-0.03914,0.004,0.0095306,-0.13509
-0.21015,-0.048133,0.30474,0.14696,-0.0107,0.24657,-0.056,-0.32844,-0.77773
-0.21143,0.036954,-0.58505,-0.2071,-0.103,-0.24888,-0.104,-0.13154,-1.1411
0.0093876,0.36817,-0.44618,-0.53171,0.134,0.25007,0.184,-0.26098,-0.61633
0.31628,-0.11433,-1.7984,-0.28125,-0.147,0.026291,0.056,-0.14596,-0.22402
-0.20648,-0.2852,-0.4367,-1.6084,0.109,-0.0043044,-0.108,-1.7145,-0.62876
-0.10361,-0.10496,0.27338,-0.055897,-0.189,0.17818,-0.052,0.48879,0.23419
0.056226,0.24206,-0.22429,-0.56323,0.102,-0.21274,0.294,0.056964,0.72232
-0.24984,-0.27896,0.3047,0.222,0.0558,-0.093989,-0.086,-0.12751,1.0151
0.094986,0.014579,-0.2939,0.29429,-0.0309,0.40718,-0.15,-0.388,-0.38402
0.0090569,0.12063,0.14152,-0.54296,-0.229,0.54844,-0.114,-0.22195,0.17264
-0.39401,-0.51195,-1.0342,-2.6498,0.493,-0.41943,0.054,-0.54285,-0.38632
0.3141,0.11654,0.91655,0.10463,-0.481,0.42211,0.02,0.23954,0.23406
0.25359,-0.20176,-0.18297,-0.53608,-0.0164,-0.61127,-0.204,-0.43054,-0.19516
-0.27529,-0.73107,-1.1587,0.16356,-0.171,-0.5705,0.112,0.1942,0.41038
-0.091988,0.037387,1.022,-0.070018,-0.193,0.4849,0.042,0.01611,0.55994
0.0025523,0.066982,0.22034,-0.17855,-0.142,-0.41818,0.018,0.14843,-0.12202
-0.3164,-0.13442,-0.41827,-0.1625,-0.0343,-0.23967,-0.132,-0.068024,-0.061118
-0.092333,-0.0076856,-0.36684,-0.22404,-0.395,-0.88767,-0.036,-1.1452,-0.11052
-0.057391,0.16648,-0.55856,-0.48259,-0.182,0.22568,0.02,0.17148,-0.10787
0.3516,0.11027,-0.95535,-1.0073,0.0474,-0.57415,0.086,-0.086692,-0.13777
-0.36541,-0.36865,-0.21339,-1.4944,-0.201,-0.30026,0.134,-0.73969,0.29774
-0.076771,-0.1354,-0.12295,0.13849,0.00383,-0.44459,-0.056,-0.16348,-0.44348
0.25012,0.58936,-0.26058,1.2681,0.249,-0.43713,0.14,-0.00055994,-0.35234
-0.67739,-0.46973,-1.7658,-1.292,0.0962,-0.16676,0.1,-0.12245,0.20803
-0.054871,0.096946,0.44781,-0.19519,-0.0622,0.21674,-0.122,-0.22468,-0.21811
0.14116,0.35852,0.56471,-0.38867,0.0673,0.098053,-0.082,-0.45289,-0.73459
-0.03637,0.010344,-0.20376,-0.14928,0.064,-0.62738,0.05,-0.47879,-0.098524
0.10674,0.269,0.09033,0.34866,-0.119,-0.14993,-0.052,-1.4256,-0.49759
0.07019,-0.21647,0.5156,0.45073,0.0256,-0.17298,0.158,0.18592,0.39268
0.12035,0.30828,0.16917,0.60776,-0.153,0.051376,0.138,0.017259,0.58024
-0.11379,-0.17494,-1.0237,-0.40198,0.0928,-0.20707,0.11,0.029821,0.1911
0.24482,0.054495,0.87089,0.53015,0.0434,0.16965,-0.124,0.023149,-0.25017
0.24327,0.20333,0.55366,0.10285,-0.207,0.21245,0.114,0.36278,-0.25852
0.26524,0.56265,1.3196,0.035381,-0.396,0.27643,-0.23,0.22787,-0.71583
-0.17812,-0.20894,-0.15837,-0.3692,-0.448,0.14258,0.126,-1.954,1.0829
0.094936,0.12285,0.34138,-0.0081813,-0.468,0.038427,-0.348,0.16029,-0.85117
0.089379,0.023179,1.2633,0.097604,-0.0791,-0.60565,-0.13,0.27564,-0.84888
0.033186,0.12486,0.061747,-0.017427,-0.195,0.1178,0.09,-0.55475,-0.7927
-0.19538,-0.34002,-1.1771,-0.50401,-0.108,0.0576,0.012,0.12714,0.70937
-1.0585,-1.8605,-4.0535,-2.2307,-0.0535,-0.027312,0.284,0.15841,1.392
-1.4728,-0.58431,-2.0733,-1.446,-0.0642,-0.093849,-0.038,-3.2537,0.50716
-0.26633,-0.15763,0.083618,-0.64501,-0.0639,-0.053787,0.092,-0.080128,-0.75674
-0.28134,-0.23164,0.66982,-1.0089,-0.172,0.10991,0.09,0.013473,0.18404
0.07311,-0.080515,0.096336,-0.11924,-0.296,0.30742,0.07,0.30713,0.44881
0.33665,0.50145,1.3416,0.60103,-0.243,-0.89207,-0.18,0.49908,-0.69292
-0.22217,-0.10055,-0.39441,0.27441,-0.134,-0.35239,-0.072,-3.2201,-1.9389
-0.36142,0.37672,0.56048,-0.68557,0.0177,-0.41078,-0.042,-3.4557,-0.071005
0.30114,0.73949,0.3832,-0.41362,0.156,-0.11776,-0.018,0.38231,-0.34457
0.27111,0.31016,0.16671,0.82665,-0.214,-0.33294,0.028,-2.2217,-0.49182
-0.22555,-0.23395,-1.3896,-0.04139,0.0408,0.21144,0.134,0.59212,0.23446
0.01576,0.38814,1.0692,0.74635,0.00869,-0.34914,-0.08,-0.022999,-0.21714
-0.20679,-0.39959,-1.1461,0.17708,0.0357,0.10117,0.068,1.1564,0.67892
0.04057,-0.050467,0.51362,-0.0016966,-0.125,-0.20008,-0.05,-0.33587,-0.44157
-0.45207,-0.32898,-0.82377,-0.89735,0.188,-0.44434,-0.146,-1.3941,0.61628
0.093722,0.15632,0.79981,-0.45714,0.00426,-0.41077,-0.078,0.18745,-0.15818
-0.0052133,0.10638,-0.11177,-0.49007,-0.295,-0.17321,-0.2,-0.79152,-2.2813
0.11753,0.36037,0.47016,0.62199,0.0763,0.15556,0.118,0.42392,0.030751
0.075716,0.034307,0.077459,-0.0099447,0.139,0.42188,0.112,0.052194,0.20196
0.14536,0.020573,0.87442,0.36381,-0.123,0.18576,0.014,-0.21074,-0.19654
0.060343,0.15315,0.14912,0.248,-0.07,0.24228,0.078,-1.356,-0.15566
0.013695,-0.0048654,0.62531,0.40984,-1.36,-0.63624,-0.104,-0.7579,-1.3313
-0.2031,-0.11343,0.46673,0.064788,0.157,-0.053098,-0.066,-0.50704,0.68028
0.0084473,-0.044582,0.035068,0.040594,-0.136,-0.32928,0.192,0.098336,-0.35046
-0.14527,-0.13603,0.43449,0.039127,-0.161,0.17984,0.014,0.040088,-0.65372
-0.3759,-0.27215,0.032941,0.6135,0.0784,0.48338,-0.03,-0.57721,-0.079269
-0.075122,-0.0592,-0.94393,-0.51314,-0.0212,-0.25898,-0.07,0.94888,-0.075915
0.096603,0.17906,0.09023,0.26115,-0.255,0.37173,0.006,-0.079845,-0.36491
-0.19809,-0.20021,-0.73723,-0.07495,-0.179,0.31012,0.254,-0.53956,0.60714
-0.30896,-0.16154,0.74449,-0.030478,0.0808,0.59673,0.08,-0.39445,-0.77883
-0.025147,0.20431,-0.67239,-0.26055,-0.0131,0.10928,0.222,-0.081756,0.45191
-0.14244,0.58178,1.5116,-0.62884,0.0339,-0.18426,-0.096,-0.44139,-0.79099
-0.047699,0.18445,-0.58459,0.12128,0.0978,-0.37291,-0.03,2.2454,-2.5221
-0.47716,-0.13764,0.46758,-0.60985,-0.0899,-0.055313,-0.102,-0.048075,-0.57929
-0.34705,-0.19479,-0.33646,-0.72034,0.26,-0.38945,0.268,-0.55998,-0.14402
-0.061339,-0.11794,0.36938,0.058267,-0.0849,-0.64913,0.03,-0.24032,-0.35679
0.50987,0.14259,-0.1147,0.14111,-0.119,0.049477,0.154,0.32583,0.22712
-0.04775,-0.30796,-0.5038,-0.85815,0.0592,0.34036,-0.086,0.34766,-0.096482
-0.24091,-0.13632,-0.26725,0.016734,0.00764,0.041908,-0.008,-0.011796,-0.25238
-0.50599,-0.38138,-0.25709,-0.74279,-0.0292,-0.14941,-0.034,0.070947,-1.3245
0.049182,0.12321,-0.30653,-0.41215,-0.0536,0.36522,0.148,-0.60373,0.59475
-0.32194,-0.057024,0.53369,-0.77634,0.224,-0.31492,-0.07,-0.10485,-1.2912
0.0019827,-0.13403,0.20438,0.093043,-0.21,0.26591,-0.062,0.026018,0.40427
-0.14727,-0.23104,-0.5205,-1.353,-0.19,0.059477,-0.066,-0.82581,-0.068533
0.20438,-0.26749,0.69108,0.10736,0.0204,0.32926,0.114,-0.1074,1.0044
0.18664,0.037263,1.7746,0.26817,-0.0608,0.41707,-0.004,-0.57107,0.45648
-0.27015,-0.1128,0.84176,-0.060173,0.0699,-0.10855,-0.076,0.44044,-0.44287
-0.05083,0.021622,0.16072,0.032623,-0.0415,0.52714,-0.1,-0.062425,-0.043425
-0.2485,-0.3162,-0.61261,-0.36437,0.0115,0.2445,-0.01,-0.0098968,0.7475
-0.46847,-1.1303,-0.36284,-1.5244,1.05,0.37311,0.064,-0.40328,0.70106
0.37632,0.54683,2.6213,-0.60365,-0.113,0.081399,0.122,-0.093794,0.010631
0.04795,0.20101,-0.0063446,-0.54087,-0.104,0.25377,0.084,-0.52235,0.11182
0.037149,-0.12532,-0.25,-0.073231,-0.0703,0.15588,0.108,0.079328,0.044462
-0.067713,-0.18035,0.49416,0.27344,0.207,0.59609,-0.272,-0.43391,0.12682
-0.25104,0.025862,0.87699,0.32977,-0.0328,-0.26127,-0.084,-0.94588,-0.1495
0.14308,0.17607,-0.17138,0.63173,0.214,0.19491,-0.086,0.1691,0.6767
-0.51737,-0.30176,0.14386,-0.1512,-0.067,0.92583,-0.038,0.584,0.50149
0.13058,0.28656,1.0693,0.05916,-0.0316,-0.43983,0.222,-0.17324,0.5051
-0.16651,-0.55021,0.35156,-1.3214,0.0453,-0.19278,0.088,-0.087472,-0.43623
-0.1559,-0.056018,0.25234,0.20272,-0.17,-0.36847,-0.014,0.030002,0.077611
0.12253,-0.11619,-0.062457,-0.064665,-0.19,0.17744,0.078,0.040147,0.27489
-0.084641,-0.024442,-0.21033,-0.31524,0.0267,-0.36257,0.014,-0.27377,-1.2886
0.085421,0.056827,0.34328,0.33524,-0.0702,0.40444,-0.06,-0.56253,0.12234
-0.23677,-0.52484,-0.087904,-0.44364,-0.138,0.051882,0.178,0.031631,0.023809
0.21345,0.21139,0.18261,-0.11572,0.0551,-0.089419,0.048,0.065519,0.10094
0.016238,0.015611,-0.45267,0.049953,-0.143,0.012199,0.102,-0.27541,-0.23597
-0.13459,-0.56976,-0.047942,-1.8859,-0.185,-0.11184,-0.138,-0.51779,-0.1725
-0.035692,0.17169,0.0092606,-0.00038587,-0.0147,-0.7298,-0.046,-0.79707,-1.1884
-0.081932,-0.15993,0.56558,-0.33712,-0.0753,-0.031432,-0.132,-0.55122,0.064773
0.13069,0.32296,0.6017,0.49159,0.0535,0.41387,-0.074,0.085866,0.025166
-0.22474,0.074521,0.40665,0.54543,0.00297,0.19784,-0.08,0.17602,-0.55757
0.024314,0.14831,0.025113,-0.091094,-0.0875,0.26561,-0.126,0.079643,-0.29472
-0.69703,-0.68803,-1.5372,0.012968,0.0261,-0.28706,0.38,-0.32404,-0.6317
0.25925,0.18855,-0.26798,0.23088,-0.121,-0.99231,0.134,0.36405,0.067817
-0.18212,-0.13832,-0.75317,-0.53337,-0.266,-0.57347,0.002,-0.0024447,-0.241
0.97686,0.624,0.29459,0.34039,0.225,-0.203,0.02,-0.32942,1.6688
-0.54673,0.2814,-0.34624,0.77839,-0.225,0.16808,0.116,0.013506,-0.36714
-0.38178,-0.40583,0.82144,-0.20368,0.00731,0.24245,0.082,-0.12467,-0.010759
0.25022,0.19735,-0.013975,-0.042285,-0.299,0.29045,0.022,0.090052,0.7448
-0.20676,-0.95172,-2.0294,-0.4939,-0.0187,-0.060227,-0.14,-0.075297,-0.52469
0.052476,0.090644,-0.41401,-0.2765,-0.216,0.22091,0.152,0.023583,-0.28129
-0.24258,-0.13093,-1.5564,-0.83971,-0.0843,0.1455,-0.104,0.23495,-0.33871
-0.018487,-0.17852,-0.71149,-0.56023,-0.0601,0.38549,-0.07,-0.32435,-0.14149
-0.11535,-0.17958,0.56348,-0.086235,-0.11,0.25075,0.004,0.020803,-0.094616
0.011421,0.6014,0.63704,-0.12506,-0.0406,0.22985,0.198,-0.014841,0.075977
-0.3142,-0.52893,0.32259,-0.35301,-0.181,0.59947,-0.008,0.17842,-0.37013
0.40204,-0.097819,-2.9081,-0.54702,0.125,-0.3958,0.008,0.39993,-0.078991
0.058139,0.022547,-0.32971,-0.045806,0.185,-0.7734,0.166,-0.29879,-0.61187
-0.12186,0.25136,1.0674,0.28347,0.0665,0.22763,0.016,0.034084,0.55682
-0.33164,-0.037359,0.53008,-0.34321,-0.0169,0.75297,0,1.1246,-0.64731
-0.06487,0.087309,0.43428,-0.33379,0.121,0.44528,0.05,-1.1044,-0.035908
0.75556,0.49551,1.0759,1.113,-0.00687,-0.12751,-0.274,-0.089149,-1.0306
0.040787,0.16961,0.29909,-0.66213,-0.278,0.32249,0.086,-0.16248,0.10754
-0.56337,-0.51015,-1.148,-1.7443,-0.00981,0.23406,-0.054,0.37471,-0.9273
-0.037156,0.1866,-0.33761,0.057828,1.29,-0.66959,0.222,0.32854,1.1038
-0.71678,-0.98228,-0.95695,-2.6172,0.0447,0.081743,0.032,0.24978,0.67464
-0.093423,-0.16285,-0.0098722,0.13041,0.176,0.28698,0.022,0.29241,-0.14569
-0.13415,-0.23341,-0.86608,-0.48664,0.0467,-0.24037,0.062,0.56246,-0.36017
-0.12196,0.10399,0.54843,-0.45944,0.0241,0.027279,-0.098,-0.64453,-0.28636
-0.40421,-0.41029,0.030999,-0.11344,0.0593,0.077861,0.066,0.874,-0.21359
0.14053,-0.25016,-0.59912,-0.39364,0.105,-0.43963,0.048,0.73988,-0.046331
-0.093868,0.15735,-0.34969,0.034959,-0.186,0.0773,-0.082,-0.085429,0.028667
-0.15282,-0.077285,0.74656,0.22724,-0.121,0.15245,0.01,0.021366,-0.68493
-0.19899,-0.2783,0.25927,0.00070909,-0.25,0.033099,0.054,-0.072586,0.27816
-0.53628,-1.0743,0.23485,-0.59657,0.18,0.056521,-0.102,0.27485,0.42092
0.018256,-0.46475,-1.6623,-0.70512,-0.0503,0.088986,0.154,0.069667,0.076357
0.3782,0.059255,1.4038,0.34971,0.027,0.1248,-0.08,-0.77369,-0.52098
1.3941,-0.23495,2.2391,0.67273,-0.179,0.10997,0.086,-0.60887,-0.059191
0.20517,0.55835,1.4933,1.3319,-0.0637,-0.00083272,0.008,-0.43126,-1.1009
0.10439,0.17886,0.014649,0.28275,-0.0702,-0.31039,0.144,-0.34389,-0.18415
0.16107,0.0042853,-1.9573,-0.77869,0.0139,-0.051144,-0.082,-0.087238,-0.18151
-0.26973,-0.14382,0.053238,0.26043,-0.144,-0.31062,-0.04,0,-1.0028
-0.044624,-0.016051,0.035117,0.12437,0.0472,0.44064,-0.016,0.15066,0.31869
-0.033793,0.11059,-0.15969,-0.32172,0.0187,0.37171,-0.05,-0.20631,1.0787
-0.2071,-0.12435,-0.15295,-0.12742,0.251,0.20386,0.018,0.39387,1.2053
0.25285,0.26572,0.2869,0.53307,-0.201,0.063191,-0.092,0.36787,1.473
-0.40052,-0.40698,0.84093,-0.12568,0.21,-0.19873,0.044,-1.2337,0.60868
-0.11441,0.89391,1.2209,0.22619,0.221,-0.12355,-0.156,0.32267,0.63492
-0.32721,0.142,-0.50689,-0.066884,-0.0904,-0.20821,0.31,-1.531,-0.28619
0.05069,0.032712,0.13632,0.30251,-0.00934,0.38078,-0.072,-0.12661,-1.2492
-0.61172,-0.74511,-0.041161,-0.079604,0.0505,-0.038221,0.028,-0.52708,0.23788
0.25182,0.24445,-0.56987,-0.0086306,-0.0718,-0.26994,0.144,0.27931,-0.73466
-0.30705,-0.14301,1.4225,0.69465,-0.147,-0.23216,0.076,0.12226,-1.779
-0.11995,-0.018962,-0.64087,0.088753,-0.0616,-0.85832,0.402,-0.54337,0.35047
0.12808,0.0091763,-0.66178,-0.034917,-0.00848,-0.29567,0.14,0.20108,0.40055
-0.15297,-0.17754,-0.02582,0.032571,0.329,-1.2168,-0.378,-0.018249,0.43331
0.15941,0.12226,0.52538,0.024443,-0.151,0.35995,0.076,1.1319,-0.13784
0.023931,-0.0017592,0.35706,0.056725,-0.0812,0.31288,0.146,0.11447,0.34284
0.14327,0.20865,0.67317,0.43407,0.00655,0.32377,-0.05,0.1942,-0.69168
-0.054156,0.098389,0.34396,-0.072296,0.52,0.23399,-0.106,0.66066,0.30489
-0.085397,-0.10111,-1.1998,0.22962,0.27,-0.28033,-0.092,0.602,-0.52958
0.031304,0.06688,0.51691,0.013396,0.526,0.22472,-0.224,0.7832,-0.55207
-0.097206,-0.045682,0.33704,0.15971,0.0334,-1.3182,0.042,-0.57034,0.32335
0.12083,0.11848,0.48859,0.065979,-0.11,0.26691,-0.026,-2.909,-1.1228
0.025911,-0.040752,-0.091753,0.081691,-0.416,0.48854,-0.338,-1.1843,-0.72657
-0.68766,-0.98879,-1.1502,-1.0291,0.0402,0.51169,0.03,0.23616,-0.34831
-0.047301,-0.011195,-0.64331,0.22685,0.0718,-0.21689,-0.006,0.57448,-0.025655
0.12672,-0.079777,0.70501,0.090112,-0.172,0.048327,0.046,-0.2171,-0.16652
0.1007,-0.058524,-0.14448,0.13055,-0.0374,0.056625,0.176,-2.9693,2.4918
0.22273,0.33077,-0.6494,0.12225,-0.228,0.4502,0.182,-0.12249,-0.2862
0.040265,-0.11966,-0.22571,-0.3637,-0.0673,0.40821,0.004,-0.097824,-0.27525
-0.13099,-0.065588,-0.73379,-0.11344,0.122,0.35194,0.044,-0.093813,0.058568
-0.29495,-0.46661,1.7716,-0.72173,-0.063,0.078417,-0.1,-0.51697,-0.0873
-0.0043218,0.042621,0.30556,0.30038,0.0739,-0.69434,-0.08,0.49194,-0.33366
0.045052,-0.14434,-0.095883,0.24351,-0.0416,0.42721,0.204,0.094217,1.0566
-0.16768,-0.59281,-2.5001,0.072614,0.196,0.091419,0.044,-0.13647,0.65149
0.22126,0.12443,-0.54548,-0.29783,-0.2,0.18074,-0.068,0.12403,-0.1109
0.013632,-0.12067,0.086533,0.14441,-0.195,0.18743,-0.114,0.23674,0.098823
0.013902,0.051582,-0.97291,-0.48782,0.29,-0.16593,0.01,0.18255,-0.45776
-0.18117,0.064056,-0.1695,0.49251,0.172,-0.26982,0.078,0.23606,-1.1374
0.077589,-0.080446,-0.19593,0.068037,-0.386,0.39934,0.14,-0.83378,-0.59644
0.046418,-0.31445,0.98945,-0.2717,-0.112,-0.40265,0.026,-0.5103,-1.0076
-0.094567,-0.41747,-0.20046,0.30971,-0.0904,-0.50828,-0.126,-0.048746,-1.0608
0.0224,-0.13421,0.56663,0.029679,-0.202,0.63878,-0.144,-0.2018,-0.52064
0.086534,-0.020694,0.64353,0.11442,0.363,0.43683,-0.15,0.0080142,0.79743
0.024961,-0.21808,0.80738,0.11264,0.19,0.083108,-0.026,-0.18046,0.43283
-0.39707,-0.43081,-0.4759,-1.3177,-0.123,-0.11558,0.064,0.30821,-0.23274
0.051031,-0.16054,-0.48384,0.30786,-0.0722,-1.3037,0.098,0.05764,0.1463
0.070108,0.066445,0.18308,-0.051423,-0.137,0.18806,0.148,0.0037169,0.89946
0.066489,0.014287,0.3062,0.45592,-0.0451,0.33408,-0.166,-0.17756,0.18873
-0.30237,-0.01977,-0.98431,-0.18708,0.106,-0.77873,-0.052,-0.46034,-0.11911
0.16292,0.55332,-1.2881,-0.63833,-0.138,-0.099421,-0.024,-0.32738,0.943
-0.088834,-0.55109,-0.98596,0.08905,1.17,0.070853,0.286,0.096615,5.6076
-0.0022313,-0.14625,-0.51405,-0.46268,-0.225,-0.17507,-0.008,0.13971,-0.65841
-0.34833,-1.1188,-1.4405,-1.4045,-0.383,0.65101,0.312,0.17813,0.55873
-0.98499,-0.71412,-1.6343,-2.5498,-0.0951,0.065869,-0.064,-0.89216,0.50588
-0.27303,-0.15142,0.057412,-0.15489,-0.258,0.20224,0.096,-0.30352,0.56858
-0.14457,-0.10938,-0.73893,-0.51905,-0.0755,0.16569,-0.032,0.14961,0.76547
0.25664,-0.03829,-1.5432,-0.19797,0.038,-0.056319,0.042,0.11425,0.47636
-0.15481,-0.35665,-0.12724,-0.16939,-0.0696,0.47053,-0.156,-0.36811,-0.65355
0.11638,0.011742,-0.4228,0.38058,0.00426,0.048413,-0.268,-0.029049,0.42216
0.50984,0.32587,-0.91778,0.31764,-0.193,-0.16064,-0.088,-0.42927,-0.023865
-0.10936,-0.14291,-0.33451,0.045591,0.427,-0.33388,0.048,-0.0064048,0.76722
-0.21587,0.056235,-0.6546,-0.28367,0.06,-0.15261,-0.076,-0.077135,0.025041
0.14044,-0.35143,0.014429,0.30711,0.202,0.099924,0.028,-2.3063,1.0287
-0.11402,-0.88116,-1.8119,-0.52917,-0.0562,0.28558,-0.082,-0.37012,-1.1246
0.047029,0.17731,0.17766,0.94453,0.0026,0.35204,-0.174,0.42062,-0.14704
-0.47018,-0.19476,0.79643,-1.8265,-0.265,0.15733,-0.15,-0.58233,0.15273
-0.72656,-0.46971,0.3651,-1.2907,-0.501,0.52607,-0.67,-0.44597,-0.6906
0.30794,-0.040436,-0.21361,-0.36119,-0.0149,0.13093,0.132,-0.13069,0.0091655
-0.14717,-0.086849,0.06344,0.30274,-0.0963,-0.33451,-0.13,-0.1655,-0.42755
-0.3153,-0.53048,-1.0454,-1.2427,0.0299,-0.32667,-0.194,-1.2407,-0.41216
0.38175,0.66208,0.38872,0.5802,-0.168,0.026743,-0.056,0.29047,0.94775
0.022412,-0.26538,-0.48624,0.59446,0.1,-0.55011,-0.038,-0.033659,-0.1882
-0.06174,0.029831,0.99581,0.10933,0.0272,-0.54364,0.016,-0.090873,-0.28436
0.54578,0.72186,1.0801,1.2255,-0.00886,-0.42806,0.188,0.24118,0.53663
-0.025927,-0.69559,-1.1633,-0.060507,0.131,0.19318,-1.02,-0.56192,-3.3094
0.011924,0.24752,-0.066216,0.16539,0.138,-0.0074919,0.112,0.18178,-0.70044
