Erl1.24vDMSO.24_logFC,Erl3.6vDMSO.6_logFC,Erl3.24vDMSO.24_logFC,Erl3.72vDMSO.72_logFC,Erl3.168vDMSO.168_logFC,Erl10.24vDMSO.24_logFC
-0.2195520591,-0.3347426992,-0.2135717162,0.2658987951,-0.1079147937,-0.3076250044
-0.271686938,-0.1818311696,-0.4990988172,0.3322449314,-0.366707026,-0.3207346098
0.1464014837,-0.1334331336,0.0265050843,-0.0519078297,-0.1550188192,-0.0198985491
-0.1053767952,-0.3322475657,-0.267055814,0.2961605285,-0.1333248912,-0.1697180142
0.024436475,-0.0531152943,-0.0879263567,0.0052335694,0.0326919695,-0.0293124145
0.1254580764,0.2896718689,0.0352221712,-0.3327230322,-0.196773556,-0.1043366686
-1.0745230294,-0.2302386912,-0.9869997489,-0.0139622347,-0.7078440697,-0.7555573391
-0.140645403,-0.5415864953,0.1605845434,-0.2066774279,0.1002317227,-0.2319450585
-0.9174391229,-0.4898358048,-0.6360386974,-1.1382784474,-0.2702352376,-0.9862905833
-0.3592909216,0.3908841267,-0.29971734,0.140248268,-0.080607151,-0.7501353878
-0.1668422255,-0.0600979751,-0.2221011464,0.4190739462,0.1158357693,-0.2306202297
-0.2828115721,-0.0168988305,-0.356378479,0.3582166512,-0.1440484985,-0.223073836
-0.4145756143,0.222002165,-0.2601931766,1.0395084281,0.7852606384,-0.4364597543
-0.207336077,-0.1417490188,-0.508159558,-0.0444415415,-0.1542106585,-0.3704139466
0.3362455396,-0.3999435628,0.063864196,0.2148594395,0.3193344282,0.0370185226
0.4306934529,-0.2049516171,0.4820016314,0.116483204,0.0111670672,0.3209814121
0.0224169897,0.3903600716,-0.031695901,1.1218870218,0.644336283,-0.1297412128
-0.380980435,-0.1279781632,-0.5597315161,0.2828081298,-0.2722879434,-0.4415561021
-0.0947956284,-0.03872517,0.0291248198,0.2148852372,0.3088679599,0.06257022
0.3127998801,0.6392083813,-0.0321346097,0.0892401688,0.1354558506,0.3491628251
-0.1948174229,-0.0491117224,-0.2052956443,0.00355175,-0.24554771,-0.397802688
-0.5109887315,-0.3041061795,-0.5362781821,0.5129040855,0.0686352974,-0.400803084
-0.2803343898,-0.0144719604,-0.1796224533,0.0657682663,0.4753313063,-0.212538234
0.1630477403,-0.5706986476,0.116632062,0.305703687,0.5044803931,0.2271768722
0.1747670042,-0.1552975953,-0.0194649055,0.6825381668,0.023479155,-0.1577326143
0.2373841866,0.2052421743,-0.1516197091,0.8962786064,-0.1235832432,0.0199771238
0.2206224881,0.1094773172,0.1447112506,0.2888697142,0.1378552424,0.2410371268
0.2124300338,0.0921366572,0.4966376383,0.3511544697,0.3054072107,0.3536024587
1.1174934267,0.1690322622,0.5743766978,0.4477164454,-0.0051653824,0.7875550242
-0.3908321831,-0.3952719491,-0.6456661037,0.6143230504,-0.5665882811,-0.5217699185
0.4091407324,-0.0162144428,0.0342910106,0.3190525339,-0.3071934079,0.4734101613
0.0693599676,-0.109137464,0.1159086247,0.2733830089,0.4617626999,0.151791775
-0.1298301895,0.2502707679,0.2082479231,0.2305850708,0.550580055,0.4360741596
0.0842334636,-0.0021920881,-0.3190700268,0.1886105046,0.9128383118,-0.4370908151
-1.0952050138,0.0297204985,-1.7117713641,0.8398105382,-1.0765118891,-1.0804450651
0.40526724,0.1799904916,0.5307544961,0.4547516284,0.3557204565,0.4954636487
0.1392690958,-0.2474615392,-0.2456242051,0.0679983721,-0.1418823573,-0.2014042925
-0.4752375437,-0.9300690818,-1.5783033994,0.6976074782,-0.6474535946,-0.8170849976
0.0501704925,0.0446288112,-0.0440481313,-0.0001641709,0.0675853894,0.0162023839
-0.0440742718,-0.0351068835,-0.1010446981,-0.0914020034,0.141333159,-0.1513105314
-0.0282677601,-0.2348306403,0.0465631961,0.5087662659,-0.2503444145,-0.040711679
0.1226465715,0.0957801981,0.2218081894,0.3394459271,0.2434919392,0.1375086594
-0.3048666866,-0.0254493672,-0.3803766948,-0.1190074225,0.0007005702,-0.1479219799
-0.3354942958,0.3482832022,-0.2434072339,0.3841676095,-0.3006326298,-0.0008329563
-0.2031337161,-0.0622070178,-0.8264448405,0.4082217191,0.2751312318,0.0421817952
-0.1390539805,-0.0807931581,-0.1925020897,0.0570259878,-0.2420392393,-0.3110258572
-0.0357529902,-0.0774574417,0.0026095235,-0.2526954974,-0.2551478507,-0.3137277504
-0.3160864978,-0.5573956087,-0.5929444358,1.1221972417,-0.6541102091,-0.5817147863
0.0726929296,-0.224677275,0.2082534403,0.3930765358,-0.3010027128,0.3058389059
0.5007767439,0.5407531507,0.3069518021,0.6105383937,-0.3655260621,0.3618793469
-0.4242371248,-0.3585561574,-0.338916752,-0.1809191379,-0.2061254226,-0.367351841
-0.0898938666,-0.0318753576,-0.0448861351,0.2132573657,0.1867623937,-0.0501547891
-0.0573038698,-0.1468685071,0.0077492685,0.0288027696,-0.1907769148,0.0054882318
0.0971485773,0.2209781185,0.1649680778,0.1506669869,0.3228370165,0.0142205283
-0.8586829663,-0.4203044851,-1.0882844197,-0.0210419647,-0.1895347839,-0.6653985232
0.137383228,0.0416997464,-0.0241368237,0.3126738366,0.1129028561,0.215819696
-0.0882073254,-0.5116630803,-0.4056165387,-0.0991544634,-0.946836879,-0.3750964693
-0.315067982,-0.1428312889,-0.4614943582,0.0900191923,-0.3771431916,-0.6247226531
-0.3404044166,-0.3367854965,-0.7402075955,-0.2839853173,-0.1222647252,-0.3441631324
0.1220791301,-0.1881473455,0.0790602888,-0.1381041266,-0.0706406957,-0.1269997609
-0.3274005689,0.0118080084,-0.5628557836,0.1896894977,0.0181840512,-0.5291582852
0.4279787534,-0.0790330602,0.5963199706,0.2068944909,0.4787052498,0.3739932825
0.1755106903,-0.2084346349,0.6567163317,0.1110325884,0.2778123844,0.2429927918
-0.2750301991,-0.4660709374,-0.402384343,-0.2924899348,-0.3386696739,-0.4272504124
-0.0606380645,-0.0156447988,0.0099108698,0.2943059484,0.1070910001,-0.0065388277
-0.1205831753,0.117064091,-0.3885587288,-0.0262379287,-0.195898977,-0.2086764499
-0.1793827547,0.0212275089,-0.1905476672,-0.2471657054,-0.0322954672,-0.0835475398
-0.0521057571,0.2038332068,-0.0804764615,-0.0050675353,0.0542855154,-0.0564045881
0.2783558878,-0.0613696968,0.1469780646,-0.0238582185,0.2279685398,0.0349610355
-0.1686312322,-0.1711567967,-0.4339267487,0.683456963,0.1287166057,-0.3011429869
0.432469,-0.7067523667,0.3474603971,0.1696551494,-0.3125754834,-0.1105429037
0.1306235027,-0.1480047065,-0.2190198258,0.140034984,-0.8422214199,-0.6999448432
0.0545165636,0.1800077221,0.0053902596,0.4592431161,0.1256470857,-0.0072330081
-0.0252780463,-0.0274710652,-0.0861710248,-0.0652163523,0.0436460392,-0.0700406305
0.1459355186,0.0695272001,-0.0359054311,0.0030275296,0.0705288112,-0.0099654104
0.1606864162,0.0145866907,0.1679892438,0.0642772617,0.1459160901,0.1151285217
0.3031327884,0.2396544661,0.0363564551,0.391006992,0.1678775945,-0.19497631
-0.7428598558,-0.1667292791,-0.3678114,0.0669748511,0.239468147,-0.6910707829
-0.0045972063,-0.1272289234,-0.1647065524,0.1960337285,-0.0274827317,-0.0474621851
0.4650017421,-0.0614932053,0.0759306001,-0.0016658907,0.1344676272,0.5010088917
-0.1425115162,-0.0413026194,-0.2162939458,-0.0878280343,-0.5247396335,-0.3936166894
-0.520572511,-0.3612006167,-0.4121180727,1.3131924439,-0.1817371263,-0.7448802902
-0.1700042547,-0.1833056052,-0.2709005222,-0.2082163836,0.0772641622,0.301554472
-0.399058764,-0.527175847,-0.7826304346,0.3847849504,-0.2906908089,-0.4363403322
0.2156396648,0.2962329139,-0.1642241184,-0.9453064396,-0.2087670168,-0.141691626
-0.0112962824,-0.6519615598,-0.5766889918,0.6988828451,-0.3290717344,-0.8037589534
0.1664692672,0.3823426216,-0.5353918517,0.2611838493,-0.0246992902,-0.2005934107
-0.0919667028,-0.1494288706,-0.3981285447,0.63990143,-0.3626956285,-0.2026858597
-0.0847398579,0.0186920054,-0.3447653442,0.4567222657,0.1505182435,-0.2413375661
-0.0153782902,0.1414138535,-0.0158386391,0.3205634526,0.0584438381,-0.0721108867
0.5360386743,-0.3205824753,-0.0018527485,-0.168379283,-0.5018187158,0.6070238462
0.4904969824,-0.0587667723,0.4206283822,0.1796689858,0.3393367198,0.4442548779
-0.1961436619,-0.1356470715,-0.0095044295,-0.0394511424,0.3811889531,0.0251395199
-0.010226208,-0.2392548806,-0.4658712659,0.1619795513,-0.4490557192,-0.1528839253
0.3324876204,0.1211148142,0.3232589241,0.1033192601,-0.2766336225,0.324647445
-0.1442389807,-0.080649561,-0.2142012959,0.4312469382,-0.3979518206,0.039003004
-0.7701599275,-0.4235718549,-1.1224901111,1.2841104926,-1.1153484824,-0.816803201
-0.4997686894,-0.3507494248,-0.5873749828,0.0023709938,-0.2045544741,-0.7067718749
-0.0544222389,-0.2951821189,-0.0462515307,0.4526496004,0.0514296014,-0.0310624742
-0.5508326117,-0.2667266541,-0.139670179,0.5402186835,-0.0461759269,-0.0611154585
-0.3971214558,-0.7005398007,-0.8008704764,0.8265984249,-0.5540109231,-0.5062940866
-0.2700116951,-0.3705022659,-0.0531828608,0.6582357562,0.40497068,0.1935548735
0.1710927468,0.0081607191,0.1138622331,0.4650258179,0.4706098761,0.243647051
-0.1656310368,-0.0059594884,0.0206264008,0.0980587244,0.0482662963,-0.1054226905
-0.0234764929,-0.1725418967,-0.1602352334,-0.1864083396,0.505948481,-0.1170347656
-0.3511935241,-0.4385275861,-0.414526145,0.5562361073,0.0603055514,-0.1349143802
-0.3742855791,-0.0198971296,-0.4662240576,0.0834014185,-0.0904660176,-0.2305656492
-0.0968500397,0.2969332491,-0.2472520494,0.515914172,0.6025094346,-0.3800547037
-0.0781541553,-0.2825826095,-0.0899628862,-0.043342823,0.0088975914,-0.1148992961
-0.452180983,0.3038376332,-0.015944163,0.7459558547,-0.3608969284,0.1910745186
0.5019866393,0.4302455478,0.4295447448,0.2741007921,0.2518321381,0.3036551957
0.1363389773,-0.2323234423,-0.1803505335,0.0992701434,0.0652100212,0.2912678844
0.2393614427,-0.4154345635,-0.2795472363,0.4512206085,-0.045987085,-0.3657132101
-0.2306646769,0.2600175219,-0.1442765152,-0.5136865272,-0.7415087663,-0.5121508607
0.0168744874,0.0330687296,0.0989771166,-0.1276096901,0.0029332125,0.0894437096
-0.2029270982,-0.0468548115,-0.1796553185,0.1203903339,0.0330756068,-0.3099199845
-0.0888939523,-0.0544289894,-0.0644442575,0.1778209795,0.1357817897,-0.0372950335
0.0731874439,-0.2587948409,0.0034589403,0.1911482149,0.6924294589,0.1319557611
-0.6868009828,-0.967409198,-0.6397337011,0.5456521545,-0.2641516384,-0.3286337321
-0.3020126233,-0.369682534,-0.4964648484,0.4324374555,-0.2084044347,-0.3810606153
-0.0955108016,-0.2903898958,0.1036896103,-0.2774450424,-0.1917294499,0.0084130962
0.219515942,-0.028271715,0.105021467,0.1651161924,0.1855718141,0.1626833907
0.1655777687,-0.3491418193,0.128602428,0.2141483334,-0.0228955502,0.0890010076
-0.3551471943,-0.6575443297,-0.4285752761,0.3037968723,-0.3968874574,-0.134516117
0.0236425784,0.1066133113,-0.0481428821,-0.1862764482,-0.8535647457,0.138900645
-0.9770446514,-0.6568151046,-1.0601904111,0.6503417892,-2.1901086933,-1.2224542692
0.2947386049,0.1595856694,0.4231457358,0.4866680497,-0.3620082827,0.4012207652
0.4144278503,-0.3648167017,0.0933241039,0.2518068922,0.1645083325,0.2587541691
0.0081706063,-0.4429240794,-0.2271612634,0.2312631274,-0.4313930787,-0.1896535502
-0.2988607693,0.0493374557,0.2057056965,0.1191132106,-0.2810695686,0.1207472226
0.2967969081,-0.1339756207,0.0106624732,0.7976298086,0.0200743673,0.1605744295
0.1424754375,0.217679008,0.5342424018,-0.3184059786,0.1180692778,0.5004947613
-0.6379004906,-0.5901704748,-0.8852664459,1.3814547517,-0.6797613678,-0.8117985862
-0.2053817759,0.0510107195,-0.2438760877,-0.0300019209,-0.0740555654,0.0581602641
-0.0786710994,0.0755796792,-0.0188106369,0.0893385969,-0.0004671198,0.0546812242
-0.2089158031,-0.1549537873,0.0516339857,0.1419035901,0.103046954,0.0058804333
-0.5017689095,0.0834617622,-0.0231959546,0.2044670071,0.2433480875,-0.1005693973
0.0123430869,0.3598148708,-0.0297672875,-0.4188840722,-0.0536763852,-0.0033106826
0.6509506049,-0.231994531,0.2449425808,-0.1288699721,0.416676253,0.1958729783
0.0087849739,0.1374630322,-0.1657841736,0.3256967633,-0.2047820432,-0.4772682452
-0.0252604829,-0.1641025459,-0.2233959827,0.3035404222,-0.2319583205,-0.0268317033
0.0193240073,0.2471117659,-0.062937586,0.3097416798,0.3073825185,0.0218988839
0.1975975654,-0.1108452043,0.1496847721,0.0412122361,0.3147409284,0.1683475131
0.0809775605,0.0117644755,-0.1404391051,0.2442405285,-0.1730609126,-0.0880218799
-0.0189342352,-0.5533652264,-0.4405764639,-0.6498318492,-0.5820277526,-0.3244103902
0.0639939792,-0.0069199172,-0.017718856,0.2347050727,-0.1047863068,-0.3584812045
0.2727117186,-0.0508344237,0.3715589412,0.2629793248,-0.3129793266,-0.3583772318
-0.0444531628,0.3164648231,0.1680520864,-0.0269858944,0.0324562675,0.0006536048
-1.0213903178,0.0557285942,-1.0314223271,-0.0640427243,-0.0651862244,-0.4693004366
0.2616100879,-0.1768525055,0.2759502928,0.1804755084,-0.112111959,-0.1383693354
0.170278599,0.0738754026,0.2561215647,0.0984945629,0.083383923,0.2291547843
0.1865604502,0.1567801278,0.2985728554,0.0061189189,-0.0633560317,0.2019759324
0.192358965,0.1569868745,0.2610961994,-0.9317081123,-0.8980334864,0.1543918027
0.0998097048,0.2644085149,0.2859779535,0.4490494296,0.5206293742,-0.0059887078
-0.6397540689,-0.1477302648,-0.3827093123,0.2385255583,-0.3067170484,-0.3157207106
0.2440908788,-0.2016084979,0.2071093937,0.3756587493,-0.0957706097,0.017870163
-0.3905858166,-0.6923836785,-0.3419473652,1.0655385047,0.3263533475,-0.435111283
0.5928913492,0.4487869499,0.5571797793,0.7401835242,0.185425804,0.3737673205
-0.1723600014,-0.5789764154,-0.6284775767,0.6451503624,0.1443164811,-0.3648652281
-0.1820599138,-0.0242661489,-0.1283931529,-0.1837105941,0.1435847074,-0.1421029032
0.0916273169,0.0354234649,-0.1685076057,0.009004834,-0.1547840741,-0.0936283856
-0.6278492411,-0.1850751502,-1.1454850116,1.1468146838,-0.6134439144,-0.8956822973
0.1332100927,-0.3488768223,-0.2787081896,0.4916239094,-0.2537944896,-0.3518456359
-0.3141479874,-0.2329887429,-0.2855714217,0.3487042835,0.0888126446,-0.2796376408
-0.3418340872,0.611309686,-0.0328236157,1.0170596416,0.5831380686,0.0567588804
-0.0343764319,0.1410872614,-0.0005703218,0.1946027987,-0.0255285677,0.1310998714
-0.0458308785,-0.0743787961,-0.0947489941,0.3888375874,-0.0111586244,0.0494254046
-0.0946738389,0.3525800182,0.1393315499,0.3928952878,0.2604705739,0.0951248033
-0.3783680823,-0.2352466435,-0.5291947105,-0.4556328631,-0.207361792,-0.5861871052
-0.103617324,-0.1644966331,0.4492782181,-0.5681944388,0.1730645558,0.1401241564
0.1115807252,-0.1384448925,0.3607704865,0.2759354841,-0.3228923696,-0.0466257924
0.04129267,-0.6312692242,0.1437108838,0.317243103,0.3115074916,0.6729934777
-0.0359062679,-0.0302360387,-0.0925536648,0.0346274009,-0.2202211064,-0.3201675869
0.1529708948,-0.0076327763,0.3024261839,0.1902782274,0.0393693954,0.1575306997
-0.0657374391,0.0591660962,-0.5579688059,0.2149475826,-0.3634315773,-0.3307850307
-0.8635171545,-0.4971106916,-0.929820212,0.8088806268,-0.45743855,-0.6285204735
-0.5117439093,-0.6344967587,-0.4677162106,-0.1484878184,-1.0805740954,-0.9070821877
0.1741598469,-0.0307982807,0.1591421599,-0.0133095313,-0.0116860132,0.2072699373
0.1823366305,0.0569302785,0.2381259184,0.2047332723,0.0639008732,0.1866483153
-0.0153215062,-0.0306697996,-0.0969981094,0.1383791342,0.0542170014,-0.3163118415
-0.3789989662,-0.5004160435,-0.0529583363,0.4517618378,-0.091454775,0.0055267961
0.163817849,0.1967838802,0.0779553074,0.6468967585,0.7679033605,0.275695791
0.3183625427,0.0533858913,0.3068370032,0.0392829616,-0.027473906,0.2108529314
-0.2097690121,-0.0584467153,-0.4486002343,0.3735548739,0.3872062856,0.0122070487
-0.4427367348,-0.3417079692,-0.4291500043,0.578762346,-0.4532842355,-0.3442440369
0.0167730819,0.0969651338,0.2465434449,-0.0062998206,0.2329264074,0.076165719
-0.4450032935,-0.2204646421,-0.060472293,0.5270472155,-0.2193379564,-0.4047020311
-0.1486621065,-0.0763607964,-0.1014120095,-0.0013366995,0.0800614056,0.0152200916
-0.198078367,-0.9137336761,-0.3135059076,-0.1957411867,-0.4594629853,-0.3906375869
-0.3220231336,-0.1335770388,-0.9551904989,0.617793384,-0.8813299459,-0.6012794961
-0.4659139574,-0.0553267066,-0.5806281246,-0.0974327706,0.1489347021,-0.1174939008
0.5329571134,-0.304007604,-0.1610945983,0.2078282045,-0.3283591652,-0.2079356597
-0.087803629,0.1804858061,0.1308489799,0.1911625467,0.110332063,0.4227061415
-0.1948660025,0.0531947475,0.1385881925,0.2747424277,0.3043401714,-0.0491697272
0.1092830966,-0.538167223,-0.0092381852,0.4160670537,0.4594673499,-0.2272677894
-0.1485389482,-0.1570844197,-0.178023443,-0.0009839399,0.0963464171,-0.1523648633
-0.153117329,0.0356719109,0.3328088714,-0.2432931752,-0.0418840624,0.6052705146
-0.287538525,0.2848576365,0.3375100318,0.4951961574,0.1594025464,0.2923855693
0.3637275554,-0.1294180353,0.6038402756,-1.4115357128,0.3976220831,0.2871608003
-0.0808849405,-0.2462533227,0.1582713662,0.3639607585,0.623396856,0.1333962845
-0.1024378624,-0.4243428808,-0.468004614,0.9688727889,0.2681001942,-0.3118533672
0.1313592334,-0.1690359243,0.3898362434,-0.0453134962,-0.9502109756,-0.0447940903
0.2758594093,-0.1856739772,0.2089786248,-0.0197802991,0.1039600803,0.392364239
-0.1323563633,-0.265642922,-0.4837312247,0.5401769535,-0.4434186761,-0.4478612305
-0.1832545368,-0.3752139242,-0.5587343566,0.6402068711,0.1445159549,-0.2906224226
0.7919388952,-0.5951118409,0.9148114287,0.3208201005,0.1305531528,0.4494361689
-0.5240077325,-0.4914766078,-0.6576774739,0.8704194183,-1.0351667099,-0.6957217495
0.3169360288,0.0545264759,0.165877561,-0.4189333355,-0.5800884247,0.0302291166
-0.0437842291,-0.1297776819,-0.0778703112,-0.0478781806,0.169383495,-0.1786603444
-2.1078385866,-1.1623798606,-2.0375491209,-2.4778800387,-2.1775459456,-1.6859377441
0.0325565136,-0.5458174141,-0.3375934825,0.2354093951,-0.5989580272,-0.2514686168
0.1588659506,0.0921976545,0.2357142974,-0.0590846337,0.0484238307,0.0950416156
-0.7373834168,-0.4216098361,-0.578072178,0.0931095455,-0.5087987281,-0.4748432804
-0.3507301317,-0.1400939057,-0.372315556,0.5243239175,0.1005601177,0.1400364146
-0.3133419917,0.0488510065,0.1440423648,-0.051822599,-0.0871029167,0.010493977
0.6269858507,0.0171455613,0.381586259,-0.1994728792,0.183949755,0.0752784117
0.0806544306,-0.0465269682,0.0925274526,-0.1014413424,-0.0491914184,0.1311745301
0.0833301162,-0.5894627529,-0.0092800845,-0.3230745264,-0.2629836788,0.1115594851
0.9169583334,0.2847365256,0.9500153125,0.6385714724,-0.2955466352,0.827705565
0.5493262828,0.0849862267,0.5738858724,0.7228455146,0.4064897519,0.5884575884
0.5868141674,-0.0645543177,0.1029484978,0.4268638929,0.3709325823,0.4184764855
-0.2380062993,0.1368832794,-0.4049979026,0.0976169769,-0.051853365,-0.2267484104
0.1781056195,0.0613647944,0.3249708979,-0.1667873747,0.0308790611,0.2810211061
-0.3672983879,-1.0748303108,-0.867064224,-1.7416760229,-1.6309433464,-0.8170330739
-0.4109513628,-0.5173167515,-0.6193703049,-0.0158951322,-0.0388269365,-0.4684940108
-0.0118119712,-0.0851846752,-0.4469118411,0.1171435515,-0.161111773,-0.4000617042
-0.0787875289,0.1423189689,0.0291524904,0.2915880748,0.0324138692,0.2888813362
-0.1225441555,-0.0210066017,-0.0091201077,-0.1420175876,0.1376614651,-0.0162845289
-0.1262144179,-0.2836904062,-0.4557918453,0.1885311866,-0.4621835307,-0.1211126586
-0.2952111698,0.0173088069,-0.4222494111,-0.0471234831,-0.4357175172,-0.5584045028
0.2883558728,0.3625168008,0.0064069674,0.0577937867,0.1125793448,0.1195375886
0.2797895862,0.0254339815,0.4172913855,0.8787808575,1.1888082433,0.2853758062
-0.3214703453,-0.3132460109,-0.4745534398,0.0144350703,-0.5322120515,-0.5884185841
0.2070545555,-0.1731372718,0.0559149211,0.1735622635,0.083154975,0.4543359112
0.3156814482,0.0632964199,0.2875301335,0.2376855933,0.2501299447,0.2316041147
0.0438864138,-0.0831570171,-0.0757910431,-0.3063362312,-0.2148634993,0.0095105122
0.4118709325,-0.0802091406,0.0799599017,0.165512845,0.3869577158,-0.1363099802
0.0633448058,-0.3973747132,-0.4514671043,0.8481710955,0.0050360374,-0.2520988816
-0.2037553442,-0.7669191646,-0.2104665501,0.5950517694,-0.337684677,-0.0253074222
-0.6227387036,-0.4142907726,-0.1073459719,-0.0105440877,-0.4168836998,-0.2354632209
0.4843099559,0.032897632,0.4174899881,0.1348266463,0.1642896077,0.2106243137
-0.3232569954,-0.4532337344,-0.4366328001,0.634155167,-0.4881140231,-0.351023332
-0.0570142798,-0.0485181723,-0.0195208672,-0.071578077,-0.2500928084,0.1113084468
0.2161204687,-0.5648778334,0.9155471885,-1.9018984114,0.0837136719,0.4772799266
-0.2763699372,-0.0508461105,-0.2841422764,-0.0233596103,-1.1661836692,-0.6897139185
0.5445968835,0.5504794138,0.5131338575,1.0954890209,1.2787014787,0.2874516377
-0.1348654104,1.08454583941949E-06,-0.113978129,-0.067243711,0.0582683158,-0.0398688391
-0.082573472,-0.3488252575,0.0789804191,0.7451507246,-0.5605019757,-0.4356401059
0.0897044685,-0.4066217647,-0.2468294933,-0.2025446989,-0.1258756854,-0.2914387692
0.1577176514,0.212898909,0.1501244238,-0.0975983739,0.4417864192,-0.0223966671
0.0461553542,-0.4044001076,0.0904627753,0.3052223571,-0.0500567495,-0.0787116602
-0.0794415882,-0.3993290652,-0.6197710396,0.6321714685,-0.6435881006,-0.6662645896
-0.2638538463,0.2046868558,-0.0967258002,-0.2279065711,-0.3060007285,-0.0823146149
-0.0583001338,0.0089020153,-0.2515672979,0.04985303,-0.0984868588,-0.0414287621
-0.4642029472,-0.6541148978,-0.7908307251,-0.3867650402,-0.3311605947,-0.5773685341
0.1842635581,0.1158032074,0.1218149655,-0.2858734004,-0.2861594408,0.221313309
